pp_no,condition,emotion,bin,bin_no,trial,muscle,rms
pp463,dyn,828,bin_5,5,trial4,cheek,4.6066
pp463,dyn,828,bin_6,6,trial4,brow,6.5762
pp463,dyn,828,bin_6,6,trial4,cheek,4.3289
pp463,dyn,828,bin_0,0,trial5,brow,6.7666
pp463,dyn,828,bin_0,0,trial5,cheek,9.3322
pp463,dyn,828,bin_1,1,trial5,brow,5.9253
pp463,dyn,828,bin_1,1,trial5,cheek,4.0735
pp463,dyn,828,bin_2,2,trial5,brow,6.4842
pp463,dyn,828,bin_2,2,trial5,cheek,4.3368
pp463,dyn,828,bin_3,3,trial5,brow,7.1033
pp463,dyn,828,bin_3,3,trial5,cheek,3.5936
pp463,dyn,828,bin_4,4,trial5,brow,8.6261
pp463,dyn,828,bin_4,4,trial5,cheek,7.9207
pp463,dyn,828,bin_5,5,trial5,brow,6.7797
pp463,dyn,828,bin_5,5,trial5,cheek,4.1023
pp463,dyn,828,bin_6,6,trial5,brow,7.3774
pp463,dyn,828,bin_6,6,trial5,cheek,4.2882
pp463,dyn,828,bin_0,0,trial6,brow,5.4188
pp463,dyn,828,bin_0,0,trial6,cheek,4.0075
pp463,dyn,828,bin_1,1,trial6,brow,5.9161
pp463,dyn,828,bin_1,1,trial6,cheek,5.229
pp463,dyn,828,bin_2,2,trial6,brow,7.2136
pp463,dyn,828,bin_2,2,trial6,cheek,4.8018
pp463,dyn,828,bin_3,3,trial6,brow,7.4826
pp463,dyn,828,bin_3,3,trial6,cheek,4.0656
pp463,dyn,828,bin_4,4,trial6,brow,9.3584
pp463,dyn,828,bin_4,4,trial6,cheek,11.598
pp463,dyn,828,bin_5,5,trial6,brow,13.1564
pp463,dyn,828,bin_5,5,trial6,cheek,5.9235
pp463,dyn,828,bin_6,6,trial6,brow,10.2019
pp463,dyn,828,bin_6,6,trial6,cheek,8.3173
pp463,dyn,828,bin_0,0,trial7,brow,5.0414
pp463,dyn,828,bin_0,0,trial7,cheek,3.6076
pp463,dyn,828,bin_1,1,trial7,brow,4.27
pp463,dyn,828,bin_1,1,trial7,cheek,3.6569
pp463,dyn,828,bin_2,2,trial7,brow,6.3878
pp463,dyn,828,bin_2,2,trial7,cheek,6.5021
pp463,dyn,828,bin_3,3,trial7,brow,4.9546
pp463,dyn,828,bin_3,3,trial7,cheek,3.7707
pp463,dyn,828,bin_4,4,trial7,brow,4.7035
pp463,dyn,828,bin_4,4,trial7,cheek,4.6965
pp463,dyn,828,bin_5,5,trial7,brow,5.0617
pp463,dyn,828,bin_5,5,trial7,cheek,3.8527
pp463,dyn,828,bin_6,6,trial7,brow,5.3024
pp463,dyn,828,bin_6,6,trial7,cheek,3.8841
pp463,dyn,828,bin_0,0,trial8,brow,7.8551
pp463,dyn,828,bin_0,0,trial8,cheek,3.9317
pp463,dyn,828,bin_1,1,trial8,brow,7.9503
pp463,dyn,828,bin_1,1,trial8,cheek,3.6491
pp463,dyn,828,bin_2,2,trial8,brow,9.1356
pp463,dyn,828,bin_2,2,trial8,cheek,3.3735
pp463,dyn,828,bin_3,3,trial8,brow,8.3908
pp463,dyn,828,bin_3,3,trial8,cheek,3.6822
pp463,dyn,828,bin_4,4,trial8,brow,8.9333
pp463,dyn,828,bin_4,4,trial8,cheek,3.8355
pp463,dyn,828,bin_5,5,trial8,brow,7.9232
pp463,dyn,828,bin_5,5,trial8,cheek,3.7092
pp463,dyn,828,bin_6,6,trial8,brow,7.9961
pp463,dyn,828,bin_6,6,trial8,cheek,3.9347
pp463,dyn,929,bin_0,0,trial1,brow,8.967
pp463,dyn,929,bin_0,0,trial1,cheek,3.9046
pp463,dyn,929,bin_1,1,trial1,brow,8.9598
pp463,dyn,929,bin_1,1,trial1,cheek,3.715
pp463,dyn,929,bin_2,2,trial1,brow,10.1168
pp463,dyn,929,bin_2,2,trial1,cheek,3.8439
pp463,dyn,929,bin_3,3,trial1,brow,11.1136
pp463,dyn,929,bin_3,3,trial1,cheek,4.0471
pp463,dyn,929,bin_4,4,trial1,brow,9.797
pp463,dyn,929,bin_4,4,trial1,cheek,4.6885
pp463,dyn,929,bin_5,5,trial1,brow,10.0178
pp463,dyn,929,bin_5,5,trial1,cheek,4.0218
pp463,dyn,929,bin_6,6,trial1,brow,8.537
pp463,dyn,929,bin_6,6,trial1,cheek,4.4624
pp463,dyn,929,bin_0,0,trial2,brow,9.5511
pp463,dyn,929,bin_0,0,trial2,cheek,3.9488
pp463,dyn,929,bin_1,1,trial2,brow,12.2769
pp463,dyn,929,bin_1,1,trial2,cheek,8.7465
pp463,dyn,929,bin_2,2,trial2,brow,9.0084
pp463,dyn,929,bin_2,2,trial2,cheek,3.6482
pp463,dyn,929,bin_3,3,trial2,brow,9.9106
pp463,dyn,929,bin_3,3,trial2,cheek,3.4889
pp463,dyn,929,bin_4,4,trial2,brow,9.1515
pp463,dyn,929,bin_4,4,trial2,cheek,3.7123
pp463,dyn,929,bin_5,5,trial2,brow,14.8228
pp463,dyn,929,bin_5,5,trial2,cheek,5.0888
pp463,dyn,929,bin_6,6,trial2,brow,6.7177
pp463,dyn,929,bin_6,6,trial2,cheek,4.8393
pp463,dyn,929,bin_0,0,trial3,brow,7.3216
pp463,dyn,929,bin_0,0,trial3,cheek,3.93
pp463,dyn,929,bin_1,1,trial3,brow,8.7506
pp463,dyn,929,bin_1,1,trial3,cheek,3.8231
pp463,dyn,929,bin_2,2,trial3,brow,6.3758
pp463,dyn,929,bin_2,2,trial3,cheek,3.8206
pp463,dyn,929,bin_3,3,trial3,brow,8.9769
pp463,dyn,929,bin_3,3,trial3,cheek,3.8904
pp463,dyn,929,bin_4,4,trial3,brow,8.6223
pp463,dyn,929,bin_4,4,trial3,cheek,3.9792
pp463,dyn,929,bin_5,5,trial3,brow,7.7688
pp463,dyn,929,bin_5,5,trial3,cheek,4.1698
pp463,dyn,929,bin_6,6,trial3,brow,7.8059
pp463,dyn,929,bin_6,6,trial3,cheek,3.9031
pp463,dyn,929,bin_0,0,trial4,brow,8.9742
pp463,dyn,929,bin_0,0,trial4,cheek,4.6506
pp463,dyn,929,bin_1,1,trial4,brow,8.1731
pp463,dyn,929,bin_1,1,trial4,cheek,3.6948
pp463,dyn,929,bin_2,2,trial4,brow,8.8259
pp463,dyn,929,bin_2,2,trial4,cheek,3.8218
pp463,dyn,929,bin_3,3,trial4,brow,9.5245
pp463,dyn,929,bin_3,3,trial4,cheek,3.7191
pp463,dyn,929,bin_4,4,trial4,brow,8.1323
pp463,dyn,929,bin_4,4,trial4,cheek,4.8433
pp463,dyn,929,bin_5,5,trial4,brow,8.0557
pp463,dyn,929,bin_5,5,trial4,cheek,4.176
pp463,dyn,929,bin_6,6,trial4,brow,7.2547
pp463,dyn,929,bin_6,6,trial4,cheek,5.0045
pp463,dyn,929,bin_0,0,trial5,brow,7.4314
pp463,dyn,929,bin_0,0,trial5,cheek,15.0279
pp463,dyn,929,bin_1,1,trial5,brow,7.2671
pp463,dyn,929,bin_1,1,trial5,cheek,3.8055
pp463,dyn,929,bin_2,2,trial5,brow,8.6458
pp463,dyn,929,bin_2,2,trial5,cheek,4.0233
pp463,dyn,929,bin_3,3,trial5,brow,7.5412
pp463,dyn,929,bin_3,3,trial5,cheek,3.6389
pp463,dyn,929,bin_4,4,trial5,brow,7.9972
pp463,dyn,929,bin_4,4,trial5,cheek,3.7756
pp463,dyn,929,bin_5,5,trial5,brow,8.6693
pp463,dyn,929,bin_5,5,trial5,cheek,4.0844
pp463,dyn,929,bin_6,6,trial5,brow,8.0318
pp463,dyn,929,bin_6,6,trial5,cheek,3.7229
pp463,dyn,929,bin_0,0,trial6,brow,8.9092
pp463,dyn,929,bin_0,0,trial6,cheek,3.6978
pp463,dyn,929,bin_1,1,trial6,brow,8.9943
pp463,dyn,929,bin_1,1,trial6,cheek,3.6722
pp463,dyn,929,bin_2,2,trial6,brow,8.7408
pp463,dyn,929,bin_2,2,trial6,cheek,3.9983
pp463,dyn,929,bin_3,3,trial6,brow,9.4266
pp463,dyn,929,bin_3,3,trial6,cheek,3.6903
pp463,dyn,929,bin_4,4,trial6,brow,8.7874
pp463,dyn,929,bin_4,4,trial6,cheek,4.2037
pp463,dyn,929,bin_5,5,trial6,brow,11.1442
pp463,dyn,929,bin_5,5,trial6,cheek,3.9063
pp463,dyn,929,bin_6,6,trial6,brow,9.9925
pp463,dyn,929,bin_6,6,trial6,cheek,3.7959
pp463,dyn,929,bin_0,0,trial7,brow,7.3268
pp463,dyn,929,bin_0,0,trial7,cheek,3.9916
pp463,dyn,929,bin_1,1,trial7,brow,8.0239
pp463,dyn,929,bin_1,1,trial7,cheek,4.0024
pp463,dyn,929,bin_2,2,trial7,brow,8.9532
pp463,dyn,929,bin_2,2,trial7,cheek,3.7458
pp463,dyn,929,bin_3,3,trial7,brow,9.5028
pp463,dyn,929,bin_3,3,trial7,cheek,4.3321
pp463,dyn,929,bin_4,4,trial7,brow,8.7809
pp463,dyn,929,bin_4,4,trial7,cheek,4.0297
pp463,dyn,929,bin_5,5,trial7,brow,9.6347
pp463,dyn,929,bin_5,5,trial7,cheek,3.9903
pp463,dyn,929,bin_6,6,trial7,brow,6.9039
pp463,dyn,929,bin_6,6,trial7,cheek,3.8854
pp463,dyn,929,bin_0,0,trial8,brow,7.4398
pp463,dyn,929,bin_0,0,trial8,cheek,4.7858
pp463,dyn,929,bin_1,1,trial8,brow,6.277
pp463,dyn,929,bin_1,1,trial8,cheek,3.5987
pp463,dyn,929,bin_2,2,trial8,brow,11.3983
pp463,dyn,929,bin_2,2,trial8,cheek,3.7797
pp463,dyn,929,bin_3,3,trial8,brow,8.1324
pp463,dyn,929,bin_3,3,trial8,cheek,3.8858
pp463,dyn,929,bin_4,4,trial8,brow,8.0107
pp463,dyn,929,bin_4,4,trial8,cheek,3.6373
pp463,dyn,929,bin_5,5,trial8,brow,13.7719
pp463,dyn,929,bin_5,5,trial8,cheek,3.8357
pp463,dyn,929,bin_6,6,trial8,brow,14.956
pp463,dyn,929,bin_6,6,trial8,cheek,3.5703
pp464,dyn,626,bin_0,0,trial1,brow,3.6914
pp464,dyn,626,bin_0,0,trial1,cheek,6.5069
pp464,dyn,626,bin_1,1,trial1,brow,3.5067
pp464,dyn,626,bin_1,1,trial1,cheek,7.2603
pp464,dyn,626,bin_2,2,trial1,brow,3.7324
pp464,dyn,626,bin_2,2,trial1,cheek,4.8777
pp464,dyn,626,bin_3,3,trial1,brow,3.3127
pp464,dyn,626,bin_3,3,trial1,cheek,4.1838
pp464,dyn,626,bin_4,4,trial1,brow,3.2612
pp464,dyn,626,bin_4,4,trial1,cheek,5.4345
pp464,dyn,626,bin_5,5,trial1,brow,2.9337
pp464,dyn,626,bin_5,5,trial1,cheek,4.7851
pp464,dyn,626,bin_6,6,trial1,brow,3.2159
pp464,dyn,626,bin_6,6,trial1,cheek,5.3349
pp464,dyn,626,bin_0,0,trial2,brow,3.7817
pp464,dyn,626,bin_0,0,trial2,cheek,6.3321
pp464,dyn,626,bin_1,1,trial2,brow,3.4244
pp464,dyn,626,bin_1,1,trial2,cheek,5.0553
pp464,dyn,626,bin_2,2,trial2,brow,3.924
pp464,dyn,626,bin_2,2,trial2,cheek,4.7787
pp464,dyn,626,bin_3,3,trial2,brow,3.4936
pp464,dyn,626,bin_3,3,trial2,cheek,4.2363
pp464,dyn,626,bin_4,4,trial2,brow,3.2809
pp464,dyn,626,bin_4,4,trial2,cheek,4.4199
pp464,dyn,626,bin_5,5,trial2,brow,4.1238
pp464,dyn,626,bin_5,5,trial2,cheek,4.8589
pp464,dyn,626,bin_6,6,trial2,brow,4.5314
pp464,dyn,626,bin_6,6,trial2,cheek,5.0983
pp464,dyn,626,bin_0,0,trial3,brow,9.1311
pp464,dyn,626,bin_0,0,trial3,cheek,9.8954
pp464,dyn,626,bin_1,1,trial3,brow,5.1809
pp464,dyn,626,bin_1,1,trial3,cheek,6.3981
pp464,dyn,626,bin_2,2,trial3,brow,8.0031
pp464,dyn,626,bin_2,2,trial3,cheek,6.2793
pp464,dyn,626,bin_3,3,trial3,brow,5.2288
pp464,dyn,626,bin_3,3,trial3,cheek,4.7394
pp464,dyn,626,bin_4,4,trial3,brow,4.181
pp464,dyn,626,bin_4,4,trial3,cheek,4.6439
pp464,dyn,626,bin_5,5,trial3,brow,4.2765
pp464,dyn,626,bin_5,5,trial3,cheek,4.8563
pp464,dyn,626,bin_6,6,trial3,brow,4.0454
pp464,dyn,626,bin_6,6,trial3,cheek,4.4143
pp464,dyn,626,bin_0,0,trial4,brow,7.0589
pp464,dyn,626,bin_0,0,trial4,cheek,6.102
pp464,dyn,626,bin_1,1,trial4,brow,6.3435
pp464,dyn,626,bin_1,1,trial4,cheek,4.8125
pp464,dyn,626,bin_2,2,trial4,brow,10.9315
pp464,dyn,626,bin_2,2,trial4,cheek,9.3843
pp464,dyn,626,bin_3,3,trial4,brow,5.9842
pp464,dyn,626,bin_3,3,trial4,cheek,8.2018
pp464,dyn,626,bin_4,4,trial4,brow,8.132
pp464,dyn,626,bin_4,4,trial4,cheek,6.5788
pp464,dyn,626,bin_5,5,trial4,brow,5.6422
pp464,dyn,626,bin_5,5,trial4,cheek,5.5771
pp464,dyn,626,bin_6,6,trial4,brow,4.4678
pp464,dyn,626,bin_6,6,trial4,cheek,4.8161
pp464,dyn,626,bin_0,0,trial5,brow,7.0724
pp464,dyn,626,bin_0,0,trial5,cheek,27.389
pp464,dyn,626,bin_1,1,trial5,brow,4.8395
pp464,dyn,626,bin_1,1,trial5,cheek,14.3326
pp464,dyn,626,bin_2,2,trial5,brow,6.1632
pp464,dyn,626,bin_2,2,trial5,cheek,4.6892
pp464,dyn,626,bin_3,3,trial5,brow,3.9319
pp464,dyn,626,bin_3,3,trial5,cheek,4.2538
pp464,dyn,626,bin_4,4,trial5,brow,3.708
pp464,dyn,626,bin_4,4,trial5,cheek,4.6521
pp464,dyn,626,bin_5,5,trial5,brow,5.3994
pp464,dyn,626,bin_5,5,trial5,cheek,5.1332
pp464,dyn,626,bin_6,6,trial5,brow,4.2008
pp464,dyn,626,bin_6,6,trial5,cheek,4.4804
pp464,dyn,626,bin_0,0,trial6,brow,4.0536
pp464,dyn,626,bin_0,0,trial6,cheek,4.0026
pp464,dyn,626,bin_1,1,trial6,brow,5.135
pp464,dyn,626,bin_1,1,trial6,cheek,3.9524
pp464,dyn,626,bin_2,2,trial6,brow,4.4968
pp464,dyn,626,bin_2,2,trial6,cheek,3.7998
pp464,dyn,626,bin_3,3,trial6,brow,4.73
pp464,dyn,626,bin_3,3,trial6,cheek,3.6468
pp464,dyn,626,bin_4,4,trial6,brow,4.9091
pp464,dyn,626,bin_4,4,trial6,cheek,3.959
pp464,dyn,626,bin_5,5,trial6,brow,5.2519
pp464,dyn,626,bin_5,5,trial6,cheek,3.9391
pp464,dyn,626,bin_6,6,trial6,brow,6.4537
pp464,dyn,626,bin_6,6,trial6,cheek,3.4217
pp464,dyn,626,bin_0,0,trial7,brow,4.2651
pp464,dyn,626,bin_0,0,trial7,cheek,4.3919
pp464,dyn,626,bin_1,1,trial7,brow,4.7061
pp464,dyn,626,bin_1,1,trial7,cheek,4.2625
pp464,dyn,626,bin_2,2,trial7,brow,4.7991
pp464,dyn,626,bin_2,2,trial7,cheek,3.5037
pp464,dyn,626,bin_3,3,trial7,brow,4.4306
pp464,dyn,626,bin_3,3,trial7,cheek,3.5996
pp464,dyn,626,bin_4,4,trial7,brow,4.1578
pp464,dyn,626,bin_4,4,trial7,cheek,3.6638
pp464,dyn,626,bin_5,5,trial7,brow,5.473
pp464,dyn,626,bin_5,5,trial7,cheek,3.782
pp464,dyn,626,bin_6,6,trial7,brow,4.3608
pp464,dyn,626,bin_6,6,trial7,cheek,3.9691
pp464,dyn,626,bin_0,0,trial8,brow,6.9994
pp464,dyn,626,bin_0,0,trial8,cheek,12.1745
pp464,dyn,626,bin_1,1,trial8,brow,7.0247
pp464,dyn,626,bin_1,1,trial8,cheek,27.6105
pp464,dyn,626,bin_2,2,trial8,brow,4.484
pp464,dyn,626,bin_2,2,trial8,cheek,4.1955
pp464,dyn,626,bin_3,3,trial8,brow,10.9604
pp464,dyn,626,bin_3,3,trial8,cheek,3.7638
pp464,dyn,626,bin_4,4,trial8,brow,4.2487
pp464,dyn,626,bin_4,4,trial8,cheek,3.6408
pp464,dyn,626,bin_5,5,trial8,brow,4.1692
pp464,dyn,626,bin_5,5,trial8,cheek,4.1375
pp464,dyn,626,bin_6,6,trial8,brow,4.2951
pp464,dyn,626,bin_6,6,trial8,cheek,3.9113
pp464,dyn,727,bin_0,0,trial1,brow,11.2606
pp464,dyn,727,bin_0,0,trial1,cheek,4.0595
pp464,dyn,727,bin_1,1,trial1,brow,7.4903
pp464,dyn,727,bin_1,1,trial1,cheek,4.4649
pp464,dyn,727,bin_2,2,trial1,brow,6.7469
pp464,dyn,727,bin_2,2,trial1,cheek,4.1851
pp464,dyn,727,bin_3,3,trial1,brow,3.7397
pp464,dyn,727,bin_3,3,trial1,cheek,5.293
pp464,dyn,727,bin_4,4,trial1,brow,2.7434
pp464,dyn,727,bin_4,4,trial1,cheek,16.7929
pp464,dyn,727,bin_5,5,trial1,brow,24.3492
pp464,dyn,727,bin_5,5,trial1,cheek,51.0172
pp464,dyn,727,bin_6,6,trial1,brow,30.5248
pp464,dyn,727,bin_6,6,trial1,cheek,75.4802
pp464,dyn,727,bin_0,0,trial2,brow,2.5357
pp464,dyn,727,bin_0,0,trial2,cheek,5.0399
pp464,dyn,727,bin_1,1,trial2,brow,3.0039
pp464,dyn,727,bin_1,1,trial2,cheek,4.3341
pp464,dyn,727,bin_2,2,trial2,brow,2.9447
pp464,dyn,727,bin_2,2,trial2,cheek,4.1265
pp464,dyn,727,bin_3,3,trial2,brow,3.3955
pp464,dyn,727,bin_3,3,trial2,cheek,5.7903
pp464,dyn,727,bin_4,4,trial2,brow,38.8414
pp464,dyn,727,bin_4,4,trial2,cheek,69.1154
pp464,dyn,727,bin_5,5,trial2,brow,24.4765
pp464,dyn,727,bin_5,5,trial2,cheek,89.0728
pp464,dyn,727,bin_6,6,trial2,brow,8.5867
pp464,dyn,727,bin_6,6,trial2,cheek,60.133
pp464,dyn,727,bin_0,0,trial3,brow,4.8212
pp464,dyn,727,bin_0,0,trial3,cheek,7.837
pp464,dyn,727,bin_1,1,trial3,brow,4.4644
pp464,dyn,727,bin_1,1,trial3,cheek,5.2791
pp464,dyn,727,bin_2,2,trial3,brow,3.6913
pp464,dyn,727,bin_2,2,trial3,cheek,5.7812
pp464,dyn,727,bin_3,3,trial3,brow,2.9145
pp464,dyn,727,bin_3,3,trial3,cheek,4.1688
pp464,dyn,727,bin_4,4,trial3,brow,2.8983
pp464,dyn,727,bin_4,4,trial3,cheek,3.8121
pp464,dyn,727,bin_5,5,trial3,brow,3.1399
pp464,dyn,727,bin_5,5,trial3,cheek,3.6696
pp464,dyn,727,bin_6,6,trial3,brow,3.4136
pp464,dyn,727,bin_6,6,trial3,cheek,3.4526
pp464,dyn,727,bin_0,0,trial4,brow,3.3384
pp464,dyn,727,bin_0,0,trial4,cheek,6.2285
pp464,dyn,727,bin_1,1,trial4,brow,3.3233
pp464,dyn,727,bin_1,1,trial4,cheek,6.233
pp464,dyn,727,bin_2,2,trial4,brow,4.0236
pp464,dyn,727,bin_2,2,trial4,cheek,6.1032
pp464,dyn,727,bin_3,3,trial4,brow,3.1518
pp464,dyn,727,bin_3,3,trial4,cheek,4.738
pp464,dyn,727,bin_4,4,trial4,brow,3.1456
pp464,dyn,727,bin_4,4,trial4,cheek,4.6155
pp464,dyn,727,bin_5,5,trial4,brow,3.4991
pp464,dyn,727,bin_5,5,trial4,cheek,4.1557
pp464,dyn,727,bin_6,6,trial4,brow,3.3516
pp464,dyn,727,bin_6,6,trial4,cheek,4.3633
pp464,dyn,727,bin_0,0,trial5,brow,4.0056
pp464,dyn,727,bin_0,0,trial5,cheek,6.9911
pp464,dyn,727,bin_1,1,trial5,brow,3.0295
pp464,dyn,727,bin_1,1,trial5,cheek,6.1841
pp464,dyn,727,bin_2,2,trial5,brow,4.8761
pp464,dyn,727,bin_2,2,trial5,cheek,5.799
pp464,dyn,727,bin_3,3,trial5,brow,2.9187
pp464,dyn,727,bin_3,3,trial5,cheek,4.8495
pp464,dyn,727,bin_4,4,trial5,brow,3.1452
pp464,dyn,727,bin_4,4,trial5,cheek,5.0466
pp464,dyn,727,bin_5,5,trial5,brow,3.0605
pp464,dyn,727,bin_5,5,trial5,cheek,10.9761
pp464,dyn,727,bin_6,6,trial5,brow,2.8045
pp464,dyn,727,bin_6,6,trial5,cheek,7.1254
pp464,dyn,727,bin_0,0,trial6,brow,3.3421
pp464,dyn,727,bin_0,0,trial6,cheek,5.544
pp464,dyn,727,bin_1,1,trial6,brow,3.0056
pp464,dyn,727,bin_1,1,trial6,cheek,5.1952
pp464,dyn,727,bin_2,2,trial6,brow,3.4536
pp464,dyn,727,bin_2,2,trial6,cheek,4.8535
pp464,dyn,727,bin_3,3,trial6,brow,3.2857
pp464,dyn,727,bin_3,3,trial6,cheek,4.7311
pp464,dyn,727,bin_4,4,trial6,brow,3.5014
pp464,dyn,727,bin_4,4,trial6,cheek,4.4952
pp464,dyn,727,bin_5,5,trial6,brow,3.6497
pp464,dyn,727,bin_5,5,trial6,cheek,4.0245
pp464,dyn,727,bin_6,6,trial6,brow,3.3326
pp464,dyn,727,bin_6,6,trial6,cheek,4.1775
pp464,dyn,727,bin_0,0,trial7,brow,7.4258
pp464,dyn,727,bin_0,0,trial7,cheek,4.0049
pp464,dyn,727,bin_1,1,trial7,brow,3.126
pp464,dyn,727,bin_1,1,trial7,cheek,4.3574
pp464,dyn,727,bin_2,2,trial7,brow,3.945
pp464,dyn,727,bin_2,2,trial7,cheek,4.3987
pp464,dyn,727,bin_3,3,trial7,brow,6.1805
pp464,dyn,727,bin_3,3,trial7,cheek,4.0727
pp464,dyn,727,bin_4,4,trial7,brow,3.0723
pp464,dyn,727,bin_4,4,trial7,cheek,4.5275
pp464,dyn,727,bin_5,5,trial7,brow,2.895
pp464,dyn,727,bin_5,5,trial7,cheek,4.2545
pp464,dyn,727,bin_6,6,trial7,brow,2.7854
pp464,dyn,727,bin_6,6,trial7,cheek,4.7753
pp464,dyn,727,bin_0,0,trial8,brow,8.7911
pp464,dyn,727,bin_0,0,trial8,cheek,5.4445
pp464,dyn,727,bin_1,1,trial8,brow,15.6547
pp464,dyn,727,bin_1,1,trial8,cheek,5.7145
pp464,dyn,727,bin_2,2,trial8,brow,15.0515
pp464,dyn,727,bin_2,2,trial8,cheek,6.1837
pp464,dyn,727,bin_3,3,trial8,brow,11.8589
pp464,dyn,727,bin_3,3,trial8,cheek,4.7881
pp464,dyn,727,bin_4,4,trial8,brow,7.5665
pp464,dyn,727,bin_4,4,trial8,cheek,5.0878
pp464,dyn,727,bin_5,5,trial8,brow,4.6467
pp464,dyn,727,bin_5,5,trial8,cheek,4.4204
pp464,dyn,727,bin_6,6,trial8,brow,4.1316
pp464,dyn,727,bin_6,6,trial8,cheek,4.8349
pp464,dyn,828,bin_0,0,trial1,brow,3.0778
pp464,dyn,828,bin_0,0,trial1,cheek,4.9925
pp464,dyn,828,bin_1,1,trial1,brow,3.2253
pp464,dyn,828,bin_1,1,trial1,cheek,4.5474
pp464,dyn,828,bin_2,2,trial1,brow,3.587
pp464,dyn,828,bin_2,2,trial1,cheek,5.7082
pp464,dyn,828,bin_3,3,trial1,brow,3.1162
pp464,dyn,828,bin_3,3,trial1,cheek,6.24
pp464,dyn,828,bin_4,4,trial1,brow,3.3436
pp464,dyn,828,bin_4,4,trial1,cheek,5.2943
pp464,dyn,828,bin_5,5,trial1,brow,2.9287
pp464,dyn,828,bin_5,5,trial1,cheek,5.0626
pp464,dyn,828,bin_6,6,trial1,brow,3.1798
pp464,dyn,828,bin_6,6,trial1,cheek,5.9647
pp464,dyn,828,bin_0,0,trial2,brow,5.4385
pp464,dyn,828,bin_0,0,trial2,cheek,24.3321
pp464,dyn,828,bin_1,1,trial2,brow,4.0417
pp464,dyn,828,bin_1,1,trial2,cheek,13.2713
pp464,dyn,828,bin_2,2,trial2,brow,17.9706
pp464,dyn,828,bin_2,2,trial2,cheek,10.0985
pp464,dyn,828,bin_3,3,trial2,brow,9.137
pp464,dyn,828,bin_3,3,trial2,cheek,9.6533
pp464,dyn,828,bin_4,4,trial2,brow,7.3279
pp464,dyn,828,bin_4,4,trial2,cheek,7.7557
pp464,dyn,828,bin_5,5,trial2,brow,4.6688
pp464,dyn,828,bin_5,5,trial2,cheek,5.6013
pp464,dyn,828,bin_6,6,trial2,brow,3.9475
pp464,dyn,828,bin_6,6,trial2,cheek,6.9779
pp464,dyn,828,bin_0,0,trial3,brow,6.6404
pp464,dyn,828,bin_0,0,trial3,cheek,8.0486
pp464,dyn,828,bin_1,1,trial3,brow,8.0653
pp464,dyn,828,bin_1,1,trial3,cheek,8.0577
pp464,dyn,828,bin_2,2,trial3,brow,7.1453
pp464,dyn,828,bin_2,2,trial3,cheek,15.8706
pp464,dyn,828,bin_3,3,trial3,brow,4.8608
pp464,dyn,828,bin_3,3,trial3,cheek,5.2825
pp464,dyn,828,bin_4,4,trial3,brow,4.1191
pp464,dyn,828,bin_4,4,trial3,cheek,4.9924
pp464,dyn,828,bin_5,5,trial3,brow,5.7547
pp464,dyn,828,bin_5,5,trial3,cheek,4.3115
pp464,dyn,828,bin_6,6,trial3,brow,8.3269
pp464,dyn,828,bin_6,6,trial3,cheek,4.8622
pp464,dyn,828,bin_0,0,trial4,brow,7.678
pp464,dyn,828,bin_0,0,trial4,cheek,4.286
pp464,dyn,828,bin_1,1,trial4,brow,7.327
pp464,dyn,828,bin_1,1,trial4,cheek,4.8383
pp464,dyn,828,bin_2,2,trial4,brow,8.3656
pp464,dyn,828,bin_2,2,trial4,cheek,4.6205
pp464,dyn,828,bin_3,3,trial4,brow,16.6632
pp464,dyn,828,bin_3,3,trial4,cheek,5.8354
pp464,dyn,828,bin_4,4,trial4,brow,12.5314
pp464,dyn,828,bin_4,4,trial4,cheek,5.1246
pp464,dyn,828,bin_5,5,trial4,brow,11.8932
pp464,dyn,828,bin_5,5,trial4,cheek,4.7272
pp464,dyn,828,bin_6,6,trial4,brow,9.0165
pp464,dyn,828,bin_6,6,trial4,cheek,4.6603
pp464,dyn,828,bin_0,0,trial5,brow,7.0335
pp464,dyn,828,bin_0,0,trial5,cheek,4.8334
pp464,dyn,828,bin_1,1,trial5,brow,5.5271
pp464,dyn,828,bin_1,1,trial5,cheek,6.4236
pp464,dyn,828,bin_2,2,trial5,brow,6.1655
pp464,dyn,828,bin_2,2,trial5,cheek,6.2879
pp464,dyn,828,bin_3,3,trial5,brow,8.2151
pp464,dyn,828,bin_3,3,trial5,cheek,7.4481
pp464,dyn,828,bin_4,4,trial5,brow,6.0363
pp464,dyn,828,bin_4,4,trial5,cheek,5.4274
pp464,dyn,828,bin_5,5,trial5,brow,6.7852
pp464,dyn,828,bin_5,5,trial5,cheek,5.0423
pp464,dyn,828,bin_6,6,trial5,brow,7.431
pp464,dyn,828,bin_6,6,trial5,cheek,4.5554
pp464,dyn,828,bin_0,0,trial6,brow,6.626
pp464,dyn,828,bin_0,0,trial6,cheek,4.0268
pp464,dyn,828,bin_1,1,trial6,brow,7.6951
pp464,dyn,828,bin_1,1,trial6,cheek,4.554
pp464,dyn,828,bin_2,2,trial6,brow,7.6143
pp464,dyn,828,bin_2,2,trial6,cheek,4.5707
pp464,dyn,828,bin_3,3,trial6,brow,5.0264
pp464,dyn,828,bin_3,3,trial6,cheek,4.2647
pp464,dyn,828,bin_4,4,trial6,brow,5.7557
