pp_no,model,emotion,trial,muscle,bin,zdiff
pp453,adult,535,trial1,cheek,diff_bin3,0.03553611100652935
pp453,adult,535,trial1,cheek,diff_bin4,-0.6515375227958633
pp453,adult,535,trial1,cheek,diff_bin5,NA
pp453,adult,535,trial1,cheek,diff_bin6,-0.6430644998868333
pp453,adult,535,trial1,cheek,diff_bin7,0.28732400073606446
pp453,adult,535,trial1,cheek,diff_bin8,-0.22813930340134625
pp453,adult,535,trial1,cheek,diff_bin9,-0.14555894579542683
pp453,adult,535,trial2,brow,diff_bin1,-0.29324960298994784
pp453,adult,535,trial2,brow,diff_bin10,-0.6380404840171316
pp453,adult,535,trial2,brow,diff_bin2,NA
pp453,adult,535,trial2,brow,diff_bin3,-0.40751632684075834
pp453,adult,535,trial2,brow,diff_bin4,-0.44906786278650745
pp453,adult,535,trial2,brow,diff_bin5,-0.2528562980113275
pp453,adult,535,trial2,brow,diff_bin6,-0.34204008248025275
pp453,adult,535,trial2,brow,diff_bin7,-0.025082939381885272
pp453,adult,535,trial2,brow,diff_bin8,-0.8949505904134101
pp453,adult,535,trial2,brow,diff_bin9,-1.0356032634841257
pp453,adult,535,trial2,cheek,diff_bin1,0.17110447755100996
pp453,adult,535,trial2,cheek,diff_bin10,0.30427004655412443
pp453,adult,535,trial2,cheek,diff_bin2,-0.5592195119959835
pp453,adult,535,trial2,cheek,diff_bin3,-0.08473022909030026
pp453,adult,535,trial2,cheek,diff_bin4,0.26468711863581995
pp453,adult,535,trial2,cheek,diff_bin5,0.22346017134710658
pp453,adult,535,trial2,cheek,diff_bin6,0.442620599725451
pp453,adult,535,trial2,cheek,diff_bin7,-0.05033228534020845
pp453,adult,535,trial2,cheek,diff_bin8,0.4842269360996435
pp453,adult,535,trial2,cheek,diff_bin9,0.749799295934914
pp453,adult,535,trial3,brow,diff_bin1,-0.24275797176667246
pp453,adult,535,trial3,brow,diff_bin10,0.48728948470176103
pp453,adult,535,trial3,brow,diff_bin2,0.6441573913122811
pp453,adult,535,trial3,brow,diff_bin3,-0.12498036029675264
pp453,adult,535,trial3,brow,diff_bin4,0.2929600452481656
pp453,adult,535,trial3,brow,diff_bin5,-0.36158523005055265
pp453,adult,535,trial3,brow,diff_bin6,0.17594252285042425
pp453,adult,535,trial3,brow,diff_bin7,0.5541773230534549
pp453,adult,535,trial3,brow,diff_bin8,-0.32919095768866624
pp453,adult,535,trial3,brow,diff_bin9,0.22466061290528344
pp453,adult,535,trial3,cheek,diff_bin1,0.1415121288836517
pp453,adult,535,trial3,cheek,diff_bin10,2.1589768224322565
pp453,adult,535,trial3,cheek,diff_bin2,0.41252239894412024
pp453,adult,535,trial3,cheek,diff_bin3,0.5536551387422928
pp453,adult,535,trial3,cheek,diff_bin4,-0.2850476662231899
pp453,adult,535,trial3,cheek,diff_bin5,0.7253919314357679
pp453,adult,535,trial3,cheek,diff_bin6,0.44995545537804443
pp453,adult,535,trial3,cheek,diff_bin7,-0.3968409834109895
pp453,adult,535,trial3,cheek,diff_bin8,1.3912197764513388
pp453,adult,535,trial3,cheek,diff_bin9,NA
pp453,adult,535,trial4,brow,diff_bin1,-0.6308739299080219
pp453,adult,535,trial4,brow,diff_bin10,-0.7497735776273479
pp453,adult,535,trial4,brow,diff_bin2,-0.11325327175457284
pp453,adult,535,trial4,brow,diff_bin3,1.2371716464822762
pp453,adult,535,trial4,brow,diff_bin4,1.0652829320168036
pp453,adult,535,trial4,brow,diff_bin5,0.48613125373463195
pp453,adult,535,trial4,brow,diff_bin6,-0.2037038713437953
pp453,adult,535,trial4,brow,diff_bin7,0.14590090714051773
pp453,adult,535,trial4,brow,diff_bin8,-0.31844112652500145
pp453,adult,535,trial4,brow,diff_bin9,1.2927305381867402
pp453,adult,535,trial4,cheek,diff_bin1,-0.15959634195814867
pp453,adult,535,trial4,cheek,diff_bin10,-0.001770482398902165
pp453,adult,535,trial4,cheek,diff_bin2,-0.13658007077242493
pp453,adult,535,trial4,cheek,diff_bin3,-0.11634598621354719
pp453,adult,535,trial4,cheek,diff_bin4,-0.058425919163759804
pp453,adult,535,trial4,cheek,diff_bin5,NA
pp453,adult,535,trial4,cheek,diff_bin6,-0.4779037846749944
pp453,adult,535,trial4,cheek,diff_bin7,0.1723691078359397
pp453,adult,535,trial4,cheek,diff_bin8,-0.07929231886510216
pp453,adult,535,trial4,cheek,diff_bin9,0.5240627900749334
pp453,adult,535,trial5,brow,diff_bin1,0.2784459634413313
pp453,adult,535,trial5,brow,diff_bin10,-0.7774263419675502
pp453,adult,535,trial5,brow,diff_bin2,-0.31464068116410965
pp453,adult,535,trial5,brow,diff_bin3,NA
pp453,adult,535,trial5,brow,diff_bin4,-0.21644441198221304
pp453,adult,535,trial5,brow,diff_bin5,0.250105499464396
pp453,adult,535,trial5,brow,diff_bin6,0.13098868343873382
pp453,adult,535,trial5,brow,diff_bin7,-0.2641852446585573
pp453,adult,535,trial5,brow,diff_bin8,-0.38275913991837796
pp453,adult,535,trial5,brow,diff_bin9,-0.7181755890553623
pp453,adult,535,trial5,cheek,diff_bin1,-1.0721535555635353
pp453,adult,535,trial5,cheek,diff_bin10,-0.5711070366743246
pp453,adult,535,trial5,cheek,diff_bin2,-0.9602337753472425
pp453,adult,535,trial5,cheek,diff_bin3,-1.0693713689366895
pp453,adult,535,trial5,cheek,diff_bin4,-0.12684241757846482
pp453,adult,535,trial5,cheek,diff_bin5,-1.0979520133761045
pp453,adult,535,trial5,cheek,diff_bin6,0.2172634829509501
pp453,adult,535,trial5,cheek,diff_bin7,-0.2578581150971989
pp453,adult,535,trial5,cheek,diff_bin8,0.48928545723936234
pp453,adult,535,trial5,cheek,diff_bin9,-0.08346559880537052
pp453,adult,535,trial6,brow,diff_bin1,-1.468709255754888
pp453,adult,535,trial6,brow,diff_bin10,-1.4016766385323032
pp453,adult,535,trial6,brow,diff_bin2,0.348591326388075
pp453,adult,535,trial6,brow,diff_bin3,-0.29154845125697726
pp453,adult,535,trial6,brow,diff_bin4,0.1852083705874551
pp453,adult,535,trial6,brow,diff_bin5,-0.011328946647229499
pp453,adult,535,trial6,brow,diff_bin6,-0.890752003157568
pp453,adult,535,trial6,brow,diff_bin7,-0.8053686640495346
pp453,adult,535,trial6,brow,diff_bin8,-0.9822522495607511
pp453,adult,535,trial6,brow,diff_bin9,-1.7320982166235441
pp453,adult,535,trial6,cheek,diff_bin1,-0.15681415533130272
pp453,adult,535,trial6,cheek,diff_bin10,8.540933555330794
pp453,adult,535,trial6,cheek,diff_bin2,0.30755808529494166
pp453,adult,535,trial6,cheek,diff_bin3,0.028074792325442605
pp453,adult,535,trial6,cheek,diff_bin4,0.2739189197158072
pp453,adult,535,trial6,cheek,diff_bin5,0.16022865710061268
pp453,adult,535,trial6,cheek,diff_bin6,0.1386034792283125
pp453,adult,535,trial6,cheek,diff_bin7,-0.20790521884246904
pp453,adult,535,trial6,cheek,diff_bin8,-0.0261778468980483
pp453,adult,535,trial6,cheek,diff_bin9,NA
pp453,adult,535,trial7,brow,diff_bin1,0.7367072845294242
pp453,adult,535,trial7,brow,diff_bin10,-0.32350838700619017
pp453,adult,535,trial7,brow,diff_bin2,0.582988318360786
pp453,adult,535,trial7,brow,diff_bin3,0.26056577288627925
pp453,adult,535,trial7,brow,diff_bin4,0.39314702390481515
pp453,adult,535,trial7,brow,diff_bin5,-0.032864803692282396
pp453,adult,535,trial7,brow,diff_bin6,0.3211195356364869
pp453,adult,535,trial7,brow,diff_bin7,0.20703378537429049
pp453,adult,535,trial7,brow,diff_bin8,-1.2013388759367265
pp453,adult,535,trial7,brow,diff_bin9,-0.9530069176407461
pp453,adult,535,trial7,cheek,diff_bin1,NA
pp453,adult,535,trial7,cheek,diff_bin10,NA
pp453,adult,535,trial7,cheek,diff_bin2,NA
pp453,adult,535,trial7,cheek,diff_bin3,NA
pp453,adult,535,trial7,cheek,diff_bin4,NA
pp453,adult,535,trial7,cheek,diff_bin5,NA
pp453,adult,535,trial7,cheek,diff_bin6,NA
pp453,adult,535,trial7,cheek,diff_bin7,NA
pp453,adult,535,trial7,cheek,diff_bin8,NA
pp453,adult,535,trial7,cheek,diff_bin9,NA
pp453,adult,535,trial8,brow,diff_bin1,-0.45551052254116137
pp453,adult,535,trial8,brow,diff_bin10,-0.30703979044232593
pp453,adult,535,trial8,brow,diff_bin2,-0.00423478197356475
pp453,adult,535,trial8,brow,diff_bin3,0.06739456439981317
pp453,adult,535,trial8,brow,diff_bin4,-0.669240330694166
pp453,adult,535,trial8,brow,diff_bin5,-0.007238943544555454
pp453,adult,535,trial8,brow,diff_bin6,-0.725812674494868
pp453,adult,535,trial8,brow,diff_bin7,-0.8691075619593464
pp453,adult,535,trial8,brow,diff_bin8,-0.8175662839221103
pp453,adult,535,trial8,brow,diff_bin9,-1.193231259166824
pp453,adult,535,trial8,cheek,diff_bin1,0.08384498789084982
pp453,adult,535,trial8,cheek,diff_bin10,NA
pp453,adult,535,trial8,cheek,diff_bin2,-0.9083839336651183
pp453,adult,535,trial8,cheek,diff_bin3,-0.6543197094227097
pp453,adult,535,trial8,cheek,diff_bin4,-0.542273466177924
pp453,adult,535,trial8,cheek,diff_bin5,-1.0027253529208855
pp453,adult,535,trial8,cheek,diff_bin6,-1.0504019146627412
pp453,adult,535,trial8,cheek,diff_bin7,-1.359351093271106
pp453,adult,535,trial8,cheek,diff_bin8,-0.37572165765266174
pp453,adult,535,trial8,cheek,diff_bin9,-1.1229916930177157
pp453,child,121,trial1,brow,diff_bin1,-0.21962954714181748
pp453,child,121,trial1,brow,diff_bin10,-0.6450622592553507
pp453,child,121,trial1,brow,diff_bin2,-0.6532784601784214
pp453,child,121,trial1,brow,diff_bin3,-0.5362609377806797
pp453,child,121,trial1,brow,diff_bin4,-0.5824453975949446
pp453,child,121,trial1,brow,diff_bin5,-0.19400368699409054
pp453,child,121,trial1,brow,diff_bin6,-0.4318753718681878
pp453,child,121,trial1,brow,diff_bin7,-0.641080840305845
pp453,child,121,trial1,brow,diff_bin8,-0.1910357201408226
pp453,child,121,trial1,brow,diff_bin9,-0.26823905304350826
pp453,child,121,trial1,cheek,diff_bin1,0.29782043210098197
pp453,child,121,trial1,cheek,diff_bin10,-0.23762403053832054
pp453,child,121,trial1,cheek,diff_bin2,0.6048726652819517
pp453,child,121,trial1,cheek,diff_bin3,-0.6170131160172788
pp453,child,121,trial1,cheek,diff_bin4,-0.22421894951806437
pp453,child,121,trial1,cheek,diff_bin5,0.38849442353045277
pp453,child,121,trial1,cheek,diff_bin6,-0.39987609609482194
pp453,child,121,trial1,cheek,diff_bin7,0.9024401713259478
pp453,child,121,trial1,cheek,diff_bin8,0.18286553920085777
pp453,child,121,trial1,cheek,diff_bin9,-0.17236910783594023
pp453,child,121,trial2,brow,diff_bin1,0.2433008925325138
pp453,child,121,trial2,brow,diff_bin10,0.39231454539719124
pp453,child,121,trial2,brow,diff_bin2,0.29788252685846317
pp453,child,121,trial2,brow,diff_bin3,0.32079378317698165
pp453,child,121,trial2,brow,diff_bin4,0.24511062841865297
pp453,child,121,trial2,brow,diff_bin5,0.42043784106778986
pp453,child,121,trial2,brow,diff_bin6,0.4389695365418521
pp453,child,121,trial2,brow,diff_bin7,-0.4533026447600726
pp453,child,121,trial2,brow,diff_bin8,-0.2794594155375694
pp453,child,121,trial2,brow,diff_bin9,-0.10851176373288873
pp453,child,121,trial2,cheek,diff_bin1,0.7169189085267373
pp453,child,121,trial2,cheek,diff_bin10,0.1277276587779158
pp453,child,121,trial2,cheek,diff_bin2,-0.506610892142902
pp453,child,121,trial2,cheek,diff_bin3,-0.5192571949922005
pp453,child,121,trial2,cheek,diff_bin4,1.2610893201320559
pp453,child,121,trial2,cheek,diff_bin5,-0.009611190165466993
pp453,child,121,trial2,cheek,diff_bin6,0.19424721176522639
pp453,child,121,trial2,cheek,diff_bin7,-0.5039551685445494
pp453,child,121,trial2,cheek,diff_bin8,-0.9296297224519399
pp453,child,121,trial2,cheek,diff_bin9,-0.34309419630147103
pp453,child,121,trial3,brow,diff_bin1,-0.3096458101183663
pp453,child,121,trial3,brow,diff_bin10,-0.6000360304082145
pp453,child,121,trial3,brow,diff_bin2,0.235012302173998
pp453,child,121,trial3,brow,diff_bin3,-0.5155575592432508
pp453,child,121,trial3,brow,diff_bin4,-0.005899738988812894
pp453,child,121,trial3,brow,diff_bin5,-0.052446145980305336
pp453,child,121,trial3,brow,diff_bin6,-0.1724316352313146
pp453,child,121,trial3,brow,diff_bin7,-0.22831627939528387
pp453,child,121,trial3,brow,diff_bin8,0.1131808823191268
pp453,child,121,trial3,brow,diff_bin9,0.09012484712971723
pp453,child,121,trial3,cheek,diff_bin1,NA
pp453,child,121,trial3,cheek,diff_bin10,NA
pp453,child,121,trial3,cheek,diff_bin2,NA
pp453,child,121,trial3,cheek,diff_bin3,NA
pp453,child,121,trial3,cheek,diff_bin4,NA
pp453,child,121,trial3,cheek,diff_bin5,NA
pp453,child,121,trial3,cheek,diff_bin6,NA
pp453,child,121,trial3,cheek,diff_bin7,NA
pp453,child,121,trial3,cheek,diff_bin8,NA
pp453,child,121,trial3,cheek,diff_bin9,NA
pp453,child,121,trial4,brow,diff_bin1,0.610713472136434
pp453,child,121,trial4,brow,diff_bin10,0.7407610929143755
pp453,child,121,trial4,brow,diff_bin2,-0.026168780913568612
pp453,child,121,trial4,brow,diff_bin3,-0.08335643491555805
pp453,child,121,trial4,brow,diff_bin4,0.12903416868170364
pp453,child,121,trial4,brow,diff_bin5,0.5318451822185005
pp453,child,121,trial4,brow,diff_bin6,0.1322193038413081
pp453,child,121,trial4,brow,diff_bin7,-0.19527050211438773
pp453,child,121,trial4,brow,diff_bin8,-0.1793810210340882
pp453,child,121,trial4,brow,diff_bin9,0.04343366126733339
pp453,child,121,trial4,cheek,diff_bin1,0.640661702345467
pp453,child,121,trial4,cheek,diff_bin10,0.10066457068041698
pp453,child,121,trial4,cheek,diff_bin2,0.6227039522994633
pp453,child,121,trial4,cheek,diff_bin3,0.3816654199918317
pp453,child,121,trial4,cheek,diff_bin4,0.4851121772990946
pp453,child,121,trial4,cheek,diff_bin5,0.3188132948308176
pp453,child,121,trial4,cheek,diff_bin6,-0.15529659898938653
pp453,child,121,trial4,cheek,diff_bin7,1.084673395384341
pp453,child,121,trial4,cheek,diff_bin8,0.507116744256874
pp453,child,121,trial4,cheek,diff_bin9,0.20082328924686205
pp453,child,121,trial5,brow,diff_bin1,-0.23656867503607737
pp453,child,121,trial5,brow,diff_bin10,-0.4184109368753144
pp453,child,121,trial5,brow,diff_bin2,-0.04922481610297813
pp453,child,121,trial5,brow,diff_bin3,0.3404113201827277
pp453,child,121,trial5,brow,diff_bin4,-0.018314527167725747
pp453,child,121,trial5,brow,diff_bin5,0.23356451346508667
pp453,child,121,trial5,brow,diff_bin6,0.6049585120185125
pp453,child,121,trial5,brow,diff_bin7,1.0753088688260133
pp453,child,121,trial5,brow,diff_bin8,0.6144053333441574
pp453,child,121,trial5,brow,diff_bin9,0.009627794914259025
pp453,child,121,trial5,cheek,diff_bin1,-0.31438708883356276
pp453,child,121,trial5,cheek,diff_bin10,-0.032753924379683406
pp453,child,121,trial5,cheek,diff_bin2,-0.08258035760591945
pp453,child,121,trial5,cheek,diff_bin3,-0.11356379958670124
pp453,child,121,trial5,cheek,diff_bin4,0.020360547587371023
pp453,child,121,trial5,cheek,diff_bin5,0.2147342223810901
pp453,child,121,trial5,cheek,diff_bin6,-0.737658845199587
pp453,child,121,trial5,cheek,diff_bin7,-0.5106577090546772
pp453,child,121,trial5,cheek,diff_bin8,-0.17603653566223615
pp453,child,121,trial5,cheek,diff_bin9,-0.2998438405568696
pp453,child,121,trial6,brow,diff_bin1,-0.2809072042464803
pp453,child,121,trial6,brow,diff_bin10,0.18252996147596995
pp453,child,121,trial6,brow,diff_bin2,-0.018567890191784953
pp453,child,121,trial6,brow,diff_bin3,-0.4341194443669999
pp453,child,121,trial6,brow,diff_bin4,0.6932012338266454
pp453,child,121,trial6,brow,diff_bin5,-0.08089519411040882
pp453,child,121,trial6,brow,diff_bin6,0.24290275063756353
pp453,child,121,trial6,brow,diff_bin7,0.5226879186346381
pp453,child,121,trial6,brow,diff_bin8,-0.18766961139260405
pp453,child,121,trial6,brow,diff_bin9,-0.14532179165695372
pp453,child,121,trial6,cheek,diff_bin1,0.4609577388569339
pp453,child,121,trial6,cheek,diff_bin10,-0.4467938796657194
pp453,child,121,trial6,cheek,diff_bin2,0.5684513130759719
pp453,child,121,trial6,cheek,diff_bin3,0.1866594300556475
pp453,child,121,trial6,cheek,diff_bin4,-0.04008878003227634
pp453,child,121,trial6,cheek,diff_bin5,-0.1712309405795027
pp453,child,121,trial6,cheek,diff_bin6,-0.20006451107590364
pp453,child,121,trial6,cheek,diff_bin7,0.8677893015188695
pp453,child,121,trial6,cheek,diff_bin8,0.0656343117878595
pp453,child,121,trial6,cheek,diff_bin9,0.35219953435296614
pp453,child,121,trial7,brow,diff_bin1,NA
pp453,child,121,trial7,brow,diff_bin10,0.18842970046478255
pp453,child,121,trial7,brow,diff_bin2,0.20536882835904274
pp453,child,121,trial7,brow,diff_bin3,-0.39119250914778514
pp453,child,121,trial7,brow,diff_bin4,0.09942688958447138
pp453,child,121,trial7,brow,diff_bin5,0.09656750688437182
pp453,child,121,trial7,brow,diff_bin6,0.3901790570515472
pp453,child,121,trial7,brow,diff_bin7,-0.025444886559113145
pp453,child,121,trial7,brow,diff_bin8,0.1746757077301268
pp453,child,121,trial7,brow,diff_bin9,-0.19686306969418976
pp453,child,121,trial7,cheek,diff_bin1,NA
pp453,child,121,trial7,cheek,diff_bin10,-0.555552084169687
pp453,child,121,trial7,cheek,diff_bin2,0.08915643508755511
pp453,child,121,trial7,cheek,diff_bin3,-0.15377904264747083
pp453,child,121,trial7,cheek,diff_bin4,0.3288038740817638
pp453,child,121,trial7,cheek,diff_bin5,0.2146077593525974
pp453,child,121,trial7,cheek,diff_bin6,-0.34372651144393557
pp453,child,121,trial7,cheek,diff_bin7,0.0852360812042727
pp453,child,121,trial7,cheek,diff_bin8,0.049826433226236616
pp453,child,121,trial7,cheek,diff_bin9,-0.035409647978036085
pp453,child,121,trial8,brow,diff_bin1,0.16164560934992683
pp453,child,121,trial8,brow,diff_bin10,0.06460757113515903
pp453,child,121,trial8,brow,diff_bin2,0.19353315566369422
pp453,child,121,trial8,brow,diff_bin3,-0.3221329877327246
pp453,child,121,trial8,brow,diff_bin4,-0.3007781042762855
pp453,child,121,trial8,brow,diff_bin5,0.7329792286039785
pp453,child,121,trial8,brow,diff_bin6,0.18260235091141533
pp453,child,121,trial8,brow,diff_bin7,0.4938769233273067
pp453,child,121,trial8,brow,diff_bin8,-0.35412911819966036
pp453,child,121,trial8,brow,diff_bin9,-0.1298666471893275
pp453,child,121,trial8,cheek,diff_bin1,-0.09181215868590781
pp453,child,121,trial8,cheek,diff_bin10,NA
pp453,child,121,trial8,cheek,diff_bin2,0.29200313279030415
pp453,child,121,trial8,cheek,diff_bin3,0.4727188005067811
pp453,child,121,trial8,cheek,diff_bin4,-0.19525891599317075
pp453,child,121,trial8,cheek,diff_bin5,-0.29706165393002415
pp453,child,121,trial8,cheek,diff_bin6,0.5890647867203282
pp453,child,121,trial8,cheek,diff_bin7,0.1675635127532062
pp453,child,121,trial8,cheek,diff_bin8,-0.02605138386955505
pp453,child,121,trial8,cheek,diff_bin9,0.6020904786551058
pp453,child,323,trial1,brow,diff_bin1,0.5356094328616696
pp453,child,323,trial1,brow,diff_bin10,0.07546598645199222
pp453,child,323,trial1,brow,diff_bin2,-0.37244364536738617
pp453,child,323,trial1,brow,diff_bin3,0.3969112745479843
pp453,child,323,trial1,brow,diff_bin4,-0.2805814517869754
pp453,child,323,trial1,brow,diff_bin5,-0.22306804532548108
pp453,child,323,trial1,brow,diff_bin6,0.13855337944279458
pp453,child,323,trial1,brow,diff_bin7,-0.18752483252171293
pp453,child,323,trial1,brow,diff_bin8,0.7528863233515063
pp453,child,323,trial1,brow,diff_bin9,-0.7110814243816976
pp453,child,323,trial1,cheek,diff_bin1,0.8844824212799436
pp453,child,323,trial1,cheek,diff_bin10,0.20170853044631257
pp453,child,323,trial1,cheek,diff_bin2,-0.2864387595366134
pp453,child,323,trial1,cheek,diff_bin3,0.09699714285411995
pp453,child,323,trial1,cheek,diff_bin4,0.4441381560673666
pp453,child,323,trial1,cheek,diff_bin5,-0.008346559880537285
pp453,child,323,trial1,cheek,diff_bin6,-0.6057579064814029
pp453,child,323,trial1,cheek,diff_bin7,0.4180867721978116
pp453,child,323,trial1,cheek,diff_bin8,-0.4136605662005573
pp453,child,323,trial1,cheek,diff_bin9,-0.2423031625925614
pp453,child,323,trial2,brow,diff_bin1,0.11745185901041497
pp453,child,323,trial2,brow,diff_bin10,-0.2617963932888537
pp453,child,323,trial2,brow,diff_bin2,0.01751824337782458
pp453,child,323,trial2,brow,diff_bin3,-0.12722443279556475
pp453,child,323,trial2,brow,diff_bin4,-0.10098326244655073
pp453,child,323,trial2,brow,diff_bin5,-0.26595878582697313
pp453,child,323,trial2,brow,diff_bin6,-0.13529585484774442
pp453,child,323,trial2,brow,diff_bin7,0.27106224102588483
pp453,child,323,trial2,brow,diff_bin8,0.17836756893785022
pp453,child,323,trial2,brow,diff_bin9,-0.21546715460369775
pp453,child,323,trial2,cheek,diff_bin1,-0.429089055676701
pp453,child,323,trial2,cheek,diff_bin10,-0.4619694430848777
pp453,child,323,trial2,cheek,diff_bin2,0.06487553361690168
pp453,child,323,trial2,cheek,diff_bin3,-0.3227336487141
pp453,child,323,trial2,cheek,diff_bin4,0.5751538535861003
pp453,child,323,trial2,cheek,diff_bin5,-0.24622351647584378
pp453,child,323,trial2,cheek,diff_bin6,0.37863030730799985
pp453,child,323,trial2,cheek,diff_bin7,-0.020360547587370437
pp453,child,323,trial2,cheek,diff_bin8,-0.21195203575424415
pp453,child,323,trial2,cheek,diff_bin9,0.11419611472916638
pp453,child,323,trial3,brow,diff_bin1,0.22773716391171955
pp453,child,323,trial3,brow,diff_bin10,0.0659467756909016
pp453,child,323,trial3,brow,diff_bin2,-0.10145379377694669
pp453,child,323,trial3,brow,diff_bin3,-0.18973271030280237
pp453,child,323,trial3,brow,diff_bin4,0.10771547994298755
pp453,child,323,trial3,brow,diff_bin5,-0.03623091244050092
pp453,child,323,trial3,brow,diff_bin6,0.46195318229581633
pp453,child,323,trial3,brow,diff_bin7,0.5712612298186059
pp453,child,323,trial3,brow,diff_bin8,0.22082397282666896
