pp_no,model,emotion,trial,muscle,bin,zdiff,emo_type
pp440,child,323,trial8,cheek,in10,-0.07432042043686443,child_angry
pp440,child,323,trial8,cheek,bin2,-0.02338894543566694,child_angry
pp440,child,323,trial8,cheek,bin3,-0.0684078761513775,child_angry
pp440,child,323,trial8,cheek,bin4,-0.027194220623822762,child_angry
pp440,child,323,trial8,cheek,bin5,-0.021403584467933445,child_angry
pp440,child,323,trial8,cheek,bin6,-0.011424533288010075,child_angry
pp440,child,323,trial8,cheek,bin7,-0.024442579984332524,child_angry
pp440,child,323,trial8,cheek,bin8,-0.059865599355998056,child_angry
pp440,child,323,trial8,cheek,bin9,-0.03604997546673916,child_angry
pp440,child,424,trial1,brow,bin1,0.08201679378686011,child_fear
pp440,child,424,trial1,brow,in10,0.32452520344782687,child_fear
pp440,child,424,trial1,brow,bin2,0.19915637281060683,child_fear
pp440,child,424,trial1,brow,bin3,0.19928362927885634,child_fear
pp440,child,424,trial1,brow,bin4,0.28007027720597044,child_fear
pp440,child,424,trial1,brow,bin5,0.21584817956267788,child_fear
pp440,child,424,trial1,brow,bin6,0.33652973028603805,child_fear
pp440,child,424,trial1,brow,bin7,0.32475850697295117,child_fear
pp440,child,424,trial1,brow,bin8,0.4399892389729539,child_fear
pp440,child,424,trial1,brow,bin9,0.13516757869243845,child_fear
pp440,child,424,trial1,cheek,bin1,NA,child_fear
pp440,child,424,trial1,cheek,in10,NA,child_fear
pp440,child,424,trial1,cheek,bin2,NA,child_fear
pp440,child,424,trial1,cheek,bin3,NA,child_fear
pp440,child,424,trial1,cheek,bin4,NA,child_fear
pp440,child,424,trial1,cheek,bin5,NA,child_fear
pp440,child,424,trial1,cheek,bin6,NA,child_fear
pp440,child,424,trial1,cheek,bin7,NA,child_fear
pp440,child,424,trial1,cheek,bin8,NA,child_fear
pp440,child,424,trial1,cheek,bin9,NA,child_fear
pp440,child,424,trial2,brow,bin1,0.27044120444175135,child_fear
pp440,child,424,trial2,brow,in10,-0.25258288006405927,child_fear
pp440,child,424,trial2,brow,bin2,0.17334451916731497,child_fear
pp440,child,424,trial2,brow,bin3,0.038770803993374625,child_fear
pp440,child,424,trial2,brow,bin4,-0.19635673050911584,child_fear
pp440,child,424,trial2,brow,bin5,-0.11764860489674511,child_fear
pp440,child,424,trial2,brow,bin6,0.02324551486692472,child_fear
pp440,child,424,trial2,brow,bin7,0.09342745710657308,child_fear
pp440,child,424,trial2,brow,bin8,-0.1906513988492593,child_fear
pp440,child,424,trial2,brow,bin9,-0.09153981949420442,child_fear
pp440,child,424,trial2,cheek,bin1,0.04026451366140149,child_fear
pp440,child,424,trial2,cheek,in10,NA,child_fear
pp440,child,424,trial2,cheek,bin2,-0.004362569494888002,child_fear
pp440,child,424,trial2,cheek,bin3,0.008289752812641493,child_fear
pp440,child,424,trial2,cheek,bin4,-0.08378571592776918,child_fear
pp440,child,424,trial2,cheek,bin5,-0.08291494357350015,child_fear
pp440,child,424,trial2,cheek,bin6,-0.14136118399203962,child_fear
pp440,child,424,trial2,cheek,bin7,0.13250542914912328,child_fear
pp440,child,424,trial2,cheek,bin8,0.007558304035055474,child_fear
pp440,child,424,trial2,cheek,bin9,0.050957598171825574,child_fear
pp440,child,424,trial3,brow,bin1,NA,child_fear
pp440,child,424,trial3,brow,in10,NA,child_fear
pp440,child,424,trial3,brow,bin2,NA,child_fear
pp440,child,424,trial3,brow,bin3,NA,child_fear
pp440,child,424,trial3,brow,bin4,NA,child_fear
pp440,child,424,trial3,brow,bin5,NA,child_fear
pp440,child,424,trial3,brow,bin6,NA,child_fear
pp440,child,424,trial3,brow,bin7,NA,child_fear
pp440,child,424,trial3,brow,bin8,NA,child_fear
pp440,child,424,trial3,brow,bin9,NA,child_fear
pp440,child,424,trial3,cheek,bin1,-0.027176805176737456,child_fear
pp440,child,424,trial3,cheek,in10,-0.16287796886602826,child_fear
pp440,child,424,trial3,cheek,bin2,-0.07737683140034893,child_fear
pp440,child,424,trial3,cheek,bin3,-0.11094510565742136,child_fear
pp440,child,424,trial3,cheek,bin4,-0.18098132611128206,child_fear
pp440,child,424,trial3,cheek,bin5,-0.21424483004436026,child_fear
pp440,child,424,trial3,cheek,bin6,-0.13601464173682762,child_fear
pp440,child,424,trial3,cheek,bin7,-0.19191822688090152,child_fear
pp440,child,424,trial3,cheek,bin8,-0.12061067878980794,child_fear
pp440,child,424,trial3,cheek,bin9,-0.16921719160510704,child_fear
pp440,child,424,trial4,brow,bin1,0.019003632591938824,child_fear
pp440,child,424,trial4,brow,in10,0.09470002178906922,child_fear
pp440,child,424,trial4,brow,bin2,0.05747750482606451,child_fear
pp440,child,424,trial4,brow,bin3,-0.012916531527333297,child_fear
pp440,child,424,trial4,brow,bin4,0.07389358923026146,child_fear
pp440,child,424,trial4,brow,bin5,0.12023615308448676,child_fear
pp440,child,424,trial4,brow,bin6,-0.02791158536940974,child_fear
pp440,child,424,trial4,brow,bin7,0.034634968775263286,child_fear
pp440,child,424,trial4,brow,bin8,0.058156205990062326,child_fear
pp440,child,424,trial4,brow,bin9,0.09705426645168658,child_fear
pp440,child,424,trial4,cheek,bin1,-0.006095406479883492,child_fear
pp440,child,424,trial4,cheek,in10,-0.014620267828177547,child_fear
pp440,child,424,trial4,cheek,bin2,-0.02670658810543214,child_fear
pp440,child,424,trial4,cheek,bin3,-0.008847047119373674,child_fear
pp440,child,424,trial4,cheek,bin4,-0.006295684121365386,child_fear
pp440,child,424,trial4,cheek,bin5,-0.034543539293853676,child_fear
pp440,child,424,trial4,cheek,bin6,-0.035318526689153196,child_fear
pp440,child,424,trial4,cheek,bin7,-0.03753028846899653,child_fear
pp440,child,424,trial4,cheek,bin8,-0.051445230690216226,child_fear
pp440,child,424,trial4,cheek,bin9,-0.03187026816624766,child_fear
pp440,child,424,trial5,brow,bin1,0.13699158807068257,child_fear
pp440,child,424,trial5,brow,in10,0.2703775762076267,child_fear
pp440,child,424,trial5,brow,bin2,0.13811568687355397,child_fear
pp440,child,424,trial5,brow,bin3,0.343995443090014,child_fear
pp440,child,424,trial5,brow,bin4,0.42090076873551574,child_fear
pp440,child,424,trial5,brow,bin5,0.1917542882407558,child_fear
pp440,child,424,trial5,brow,bin6,0.44096487189620087,child_fear
pp440,child,424,trial5,brow,bin7,0.309636196662625,child_fear
pp440,child,424,trial5,brow,bin8,0.3438893960331394,child_fear
pp440,child,424,trial5,brow,bin9,0.02271527958255165,child_fear
pp440,child,424,trial5,cheek,bin1,NA,child_fear
pp440,child,424,trial5,cheek,in10,-0.10338680162236585,child_fear
pp440,child,424,trial5,cheek,bin2,-0.09700404026557358,child_fear
pp440,child,424,trial5,cheek,bin3,-0.11397539345027757,child_fear
pp440,child,424,trial5,cheek,bin4,-0.12182105236224189,child_fear
pp440,child,424,trial5,cheek,bin5,-0.09865850773868479,child_fear
pp440,child,424,trial5,cheek,bin6,-0.08381183909839729,child_fear
pp440,child,424,trial5,cheek,bin7,-0.09627259148798756,child_fear
pp440,child,424,trial5,cheek,bin8,-0.09280691751799663,child_fear
pp440,child,424,trial5,cheek,bin9,-0.09862367684451406,child_fear
pp440,child,424,trial6,brow,bin1,-0.35283976763336033,child_fear
pp440,child,424,trial6,brow,in10,0.041697702763115366,child_fear
pp440,child,424,trial6,brow,bin2,0.023500027803424153,child_fear
pp440,child,424,trial6,brow,bin3,-0.26709011744451244,child_fear
pp440,child,424,trial6,brow,bin4,0.1194938236863642,child_fear
pp440,child,424,trial6,brow,bin5,-0.11930293898398968,child_fear
pp440,child,424,trial6,brow,bin6,-0.4592473845013918,child_fear
pp440,child,424,trial6,brow,bin7,0.08924920306571173,child_fear
pp440,child,424,trial6,brow,bin8,0.11325825674213418,child_fear
pp440,child,424,trial6,brow,bin9,-0.5100015059216029,child_fear
pp440,child,424,trial6,cheek,bin1,0.011546441417607745,child_fear
pp440,child,424,trial6,cheek,in10,-0.025800984856992393,child_fear
pp440,child,424,trial6,cheek,bin2,0.010623422722082554,child_fear
pp440,child,424,trial6,cheek,bin3,0.00782824346487887,child_fear
pp440,child,424,trial6,cheek,bin4,-0.03250593198486418,child_fear
pp440,child,424,trial6,cheek,bin5,-0.038836447000400176,child_fear
pp440,child,424,trial6,cheek,bin6,-0.03699911733289252,child_fear
pp440,child,424,trial6,cheek,bin7,0.034926679129732074,child_fear
pp440,child,424,trial6,cheek,bin8,-0.08489159681769093,child_fear
pp440,child,424,trial6,cheek,bin9,-0.02552233770362633,child_fear
pp440,child,424,trial7,brow,bin1,NA,child_fear
pp440,child,424,trial7,brow,in10,-0.27235005146549546,child_fear
pp440,child,424,trial7,brow,bin2,-0.2847575571198303,child_fear
pp440,child,424,trial7,brow,bin3,-0.2667507668625134,child_fear
pp440,child,424,trial7,brow,bin4,-0.10538956512203464,child_fear
pp440,child,424,trial7,brow,bin5,-0.3044611002871417,child_fear
pp440,child,424,trial7,brow,bin6,-0.32323142935395605,child_fear
pp440,child,424,trial7,brow,bin7,-0.09656644999006317,child_fear
pp440,child,424,trial7,brow,bin8,-0.05934393302705829,child_fear
pp440,child,424,trial7,brow,bin9,-0.18201916841966215,child_fear
pp440,child,424,trial7,cheek,bin1,-0.07057609931350745,child_fear
pp440,child,424,trial7,cheek,in10,-0.061075972928431976,child_fear
pp440,child,424,trial7,cheek,bin2,-0.0689738781816524,child_fear
pp440,child,424,trial7,cheek,bin3,-0.06010070789165067,child_fear
pp440,child,424,trial7,cheek,bin4,-0.03747804212774042,child_fear
pp440,child,424,trial7,cheek,bin5,-0.05940409000823543,child_fear
pp440,child,424,trial7,cheek,bin6,-0.03230565434338223,child_fear
pp440,child,424,trial7,cheek,bin7,-0.01986231740087724,child_fear
pp440,child,424,trial7,cheek,bin8,-0.07031486760722672,child_fear
pp440,child,424,trial7,cheek,bin9,-0.039715927078211866,child_fear
pp440,child,424,trial8,brow,bin1,0.6771104581446878,child_fear
pp440,child,424,trial8,brow,in10,0.3787576683335267,child_fear
pp440,child,424,trial8,brow,bin2,0.32556446460519856,child_fear
pp440,child,424,trial8,brow,bin3,-0.17616537088018114,child_fear
pp440,child,424,trial8,brow,bin4,1.2048006131529838,child_fear
pp440,child,424,trial8,brow,bin5,NA,child_fear
pp440,child,424,trial8,brow,bin6,0.6238748355936099,child_fear
pp440,child,424,trial8,brow,bin7,0.945897328499195,child_fear
pp440,child,424,trial8,brow,bin8,1.1512892682540317,child_fear
pp440,child,424,trial8,brow,bin9,1.8793659419326805,child_fear
pp440,child,424,trial8,cheek,bin1,-0.008838339395830952,child_fear
pp440,child,424,trial8,cheek,in10,0.01916569951746211,child_fear
pp440,child,424,trial8,cheek,bin2,0.0460986884350042,child_fear
pp440,child,424,trial8,cheek,bin3,0.04066506894436528,child_fear
pp440,child,424,trial8,cheek,bin4,0.04650795144151071,child_fear
pp440,child,424,trial8,cheek,bin5,0.04453129819731988,child_fear
pp440,child,424,trial8,cheek,bin6,0.07107243955544096,child_fear
pp440,child,424,trial8,cheek,bin7,0.052437911174082974,child_fear
pp440,child,424,trial8,cheek,bin8,0.07600101108060381,child_fear
pp440,child,424,trial8,cheek,bin9,0.08553596835985006,child_fear
pp440,child,525,trial1,brow,bin1,-0.25992133639978554,child_sad
pp440,child,525,trial1,brow,in10,-0.17794696143567537,child_sad
pp440,child,525,trial1,brow,bin2,0.09346987592932304,child_sad
pp440,child,525,trial1,brow,bin3,-0.02596031952291611,child_sad
pp440,child,525,trial1,brow,bin4,-0.18604895658089912,child_sad
pp440,child,525,trial1,brow,bin5,-0.26719616450138706,child_sad
pp440,child,525,trial1,brow,bin6,-0.1999835398542291,child_sad
pp440,child,525,trial1,brow,bin7,-0.4498091964395472,child_sad
pp440,child,525,trial1,brow,bin8,-0.22880712991276106,child_sad
pp440,child,525,trial1,brow,bin9,-0.3327968738840501,child_sad
pp440,child,525,trial1,cheek,bin1,-0.06893904728748174,child_sad
pp440,child,525,trial1,cheek,in10,-0.15548511157828387,child_sad
pp440,child,525,trial1,cheek,bin2,-0.1629824615485405,child_sad
pp440,child,525,trial1,cheek,bin3,-0.24816141324314028,child_sad
pp440,child,525,trial1,cheek,bin4,-0.13535285474758313,child_sad
pp440,child,525,trial1,cheek,bin5,-0.18820873665171528,child_sad
pp440,child,525,trial1,cheek,bin6,NA,child_sad
pp440,child,525,trial1,cheek,bin7,-0.08271466593201832,child_sad
pp440,child,525,trial1,cheek,bin8,-0.15729631807516348,child_sad
pp440,child,525,trial1,cheek,bin9,-0.1994939463630423,child_sad
pp440,child,525,trial2,brow,bin1,0.11892116957924104,child_sad
pp440,child,525,trial2,brow,in10,-0.0645614482252913,child_sad
pp440,child,525,trial2,brow,bin2,0.12208137187410584,child_sad
pp440,child,525,trial2,brow,bin3,-0.07009710459414853,child_sad
pp440,child,525,trial2,brow,bin4,0.07079701516952136,child_sad
pp440,child,525,trial2,brow,bin5,-0.11654571550524861,child_sad
pp440,child,525,trial2,brow,bin6,-0.004750908147984734,child_sad
pp440,child,525,trial2,brow,bin7,0.05868644127443545,child_sad
pp440,child,525,trial2,brow,bin8,0.20973986908669762,child_sad
pp440,child,525,trial2,brow,bin9,0.18473397307565342,child_sad
pp440,child,525,trial2,cheek,bin1,-0.014602852381092157,child_sad
pp440,child,525,trial2,cheek,in10,-0.05949116724366238,child_sad
pp440,child,525,trial2,cheek,bin2,-0.012068904830169203,child_sad
pp440,child,525,trial2,cheek,bin3,-0.029684629557032383,child_sad
pp440,child,525,trial2,cheek,bin4,-0.08095570577639472,child_sad
pp440,child,525,trial2,cheek,bin5,-0.08606713949595413,child_sad
pp440,child,525,trial2,cheek,bin6,0.030459616952331847,child_sad
pp440,child,525,trial2,cheek,bin7,-0.02212632552197691,child_sad
pp440,child,525,trial2,cheek,bin8,-0.08700757363856476,child_sad
pp440,child,525,trial2,cheek,bin9,-0.08072930496428482,child_sad
pp440,child,525,trial3,brow,bin1,0.18732152126339496,child_sad
pp440,child,525,trial3,brow,in10,0.03425319937051441,child_sad
pp440,child,525,trial3,brow,bin2,0.058877325976809836,child_sad
pp440,child,525,trial3,brow,bin3,-0.024687754840420406,child_sad
pp440,child,525,trial3,brow,bin4,0.03145355706902342,child_sad
pp440,child,525,trial3,brow,bin5,-0.07173022927001838,child_sad
pp440,child,525,trial3,brow,bin6,-0.12797758823633687,child_sad
pp440,child,525,trial3,brow,bin7,-0.0453881403423535,child_sad
pp440,child,525,trial3,brow,bin8,-0.054593024879073804,child_sad
pp440,child,525,trial3,brow,bin9,0.151074637223637,child_sad
pp440,child,525,trial3,cheek,bin1,NA,child_sad
pp440,child,525,trial3,cheek,in10,NA,child_sad
pp440,child,525,trial3,cheek,bin2,NA,child_sad
pp440,child,525,trial3,cheek,bin3,NA,child_sad
pp440,child,525,trial3,cheek,bin4,NA,child_sad
pp440,child,525,trial3,cheek,bin5,NA,child_sad
pp440,child,525,trial3,cheek,bin6,NA,child_sad
pp440,child,525,trial3,cheek,bin7,NA,child_sad
pp440,child,525,trial3,cheek,bin8,NA,child_sad
pp440,child,525,trial3,cheek,bin9,NA,child_sad
pp440,child,525,trial4,brow,bin1,NA,child_sad
pp440,child,525,trial4,brow,in10,NA,child_sad
pp440,child,525,trial4,brow,bin2,NA,child_sad
pp440,child,525,trial4,brow,bin3,NA,child_sad
pp440,child,525,trial4,brow,bin4,NA,child_sad
pp440,child,525,trial4,brow,bin5,NA,child_sad
pp440,child,525,trial4,brow,bin6,NA,child_sad
pp440,child,525,trial4,brow,bin7,NA,child_sad
pp440,child,525,trial4,brow,bin8,NA,child_sad
pp440,child,525,trial4,brow,bin9,NA,child_sad
pp440,child,525,trial4,cheek,bin1,0.2173447796255581,child_sad
pp440,child,525,trial4,cheek,in10,0.2732396570460892,child_sad
pp440,child,525,trial4,cheek,bin2,0.7740817920510261,child_sad
pp440,child,525,trial4,cheek,bin3,-0.4454435978263391,child_sad
pp440,child,525,trial4,cheek,bin4,-0.33400215192698446,child_sad
pp440,child,525,trial4,cheek,bin5,0.5984992545362122,child_sad
pp440,child,525,trial4,cheek,bin6,-0.22370141781172231,child_sad
pp440,child,525,trial4,cheek,bin7,-0.10044359106493633,child_sad
pp440,child,525,trial4,cheek,bin8,0.055102474578146265,child_sad
pp440,child,525,trial4,cheek,bin9,NA,child_sad
pp440,child,525,trial5,brow,bin1,0.46544053262287166,child_sad
pp440,child,525,trial5,brow,in10,2.589605500645011,child_sad
pp440,child,525,trial5,brow,bin2,0.017688649086692876,child_sad
pp440,child,525,trial5,brow,bin3,-0.35913896281171503,child_sad
pp440,child,525,trial5,brow,bin4,-0.31201165073661724,child_sad
pp440,child,525,trial5,brow,bin5,-0.288257109996694,child_sad
pp440,child,525,trial5,brow,bin6,-0.30371877088901905,child_sad
pp440,child,525,trial5,brow,bin7,NA,child_sad
pp440,child,525,trial5,brow,bin8,3.711201592974138,child_sad
pp440,child,525,trial5,brow,bin9,2.8050719108029405,child_sad
pp440,child,525,trial5,cheek,bin1,NA,child_sad
pp440,child,525,trial5,cheek,in10,0.05838528635374074,child_sad
pp440,child,525,trial5,cheek,bin2,0.33846050638084213,child_sad
pp440,child,525,trial5,cheek,bin3,-0.018808682852211656,child_sad
pp440,child,525,trial5,cheek,bin4,-0.03615446814925144,child_sad
pp440,child,525,trial5,cheek,bin5,-0.03902801691833935,child_sad
pp440,child,525,trial5,cheek,bin6,0.01060600727499722,child_sad
pp440,child,525,trial5,cheek,bin7,-0.009700404026557308,child_sad
pp440,child,525,trial5,cheek,bin8,0.011154593858186679,child_sad
pp440,child,525,trial5,cheek,bin9,0.06356638186164165,child_sad
pp440,child,525,trial6,brow,bin1,-0.08948250659083601,child_sad
pp440,child,525,trial6,brow,in10,-0.09938730170292898,child_sad
pp440,child,525,trial6,brow,bin2,NA,child_sad
pp440,child,525,trial6,brow,bin3,-0.06782769757703089,child_sad
pp440,child,525,trial6,brow,bin4,-0.03450771230701355,child_sad
pp440,child,525,trial6,brow,bin5,-0.05658670954831724,child_sad
pp440,child,525,trial6,brow,bin6,-0.06373428118166913,child_sad
pp440,child,525,trial6,brow,bin7,-0.12248435069022945,child_sad
pp440,child,525,trial6,brow,bin8,-0.069651706955275,child_sad
pp440,child,525,trial6,brow,bin9,-0.06990621989177426,child_sad
pp440,child,525,trial6,cheek,bin1,-0.015534578800160126,child_sad
pp440,child,525,trial6,cheek,in10,-0.04610739615854692,child_sad
pp440,child,525,trial6,cheek,bin2,-0.01605704221272153,child_sad
pp440,child,525,trial6,cheek,bin3,-0.03346378157456009,child_sad
pp440,child,525,trial6,cheek,bin4,-0.07322324727048551,child_sad
pp440,child,525,trial6,cheek,bin5,-0.03845330716452183,child_sad
pp440,child,525,trial6,cheek,bin6,-0.03705136367414863,child_sad
pp440,child,525,trial6,cheek,bin7,-0.05071378191263021,child_sad
pp440,child,525,trial6,cheek,bin8,-0.03316771897410864,child_sad
pp440,child,525,trial6,cheek,bin9,NA,child_sad
pp440,child,525,trial7,brow,bin1,-0.11716078843512157,child_sad
pp440,child,525,trial7,brow,in10,-0.03102936884152474,child_sad
pp440,child,525,trial7,brow,bin2,-0.07843240326449663,child_sad
pp440,child,525,trial7,brow,bin3,-0.06371307177029417,child_sad
pp440,child,525,trial7,brow,bin4,0.028017632426284522,child_sad
pp440,child,525,trial7,brow,bin5,-0.08736156545334273,child_sad
pp440,child,525,trial7,brow,bin6,-0.13247398344782202,child_sad
pp440,child,525,trial7,brow,bin7,0.03005373591827787,child_sad
pp440,child,525,trial7,brow,bin8,-0.15357734776587906,child_sad
pp440,child,525,trial7,brow,bin9,0.033192728801767823,child_sad
pp440,child,525,trial7,cheek,bin1,-0.07788187936582502,child_sad
pp440,child,525,trial7,cheek,in10,0.03352473563935887,child_sad
pp440,child,525,trial7,cheek,bin2,0.06414979933900183,child_sad
pp440,child,525,trial7,cheek,bin3,0.019487885288541562,child_sad
pp440,child,525,trial7,cheek,bin4,-0.026306032822468406,child_sad
pp440,child,525,trial7,cheek,bin5,-0.012809061331297944,child_sad
