pp_no,muscle,condition,trial,bin,bin_no,rms
pp608,cheek,285,trial8,bin_4,4,4.2173
pp608,cheek,285,trial8,bin_5,5,5.2229
pp608,cheek,285,trial8,bin_6,6,2.9354
pp608,cheek,285,trial8,bin_7,7,3.5984
pp608,cheek,285,trial8,bin_8,8,6.5643
pp608,cheek,285,trial8,bin_9,9,11.0767
pp608,cheek,285,trial8,bin_10,10,8.212
pp608,cheek,285,trial8,bin_11,11,8.9524
pp608,cheek,285,trial8,bin_12,12,8.1987
pp608,cheek,285,trial8,bin_13,13,9.5405
pp608,cheek,285,trial8,bin_14,14,9.5022
pp608,cheek,285,trial8,bin_15,15,12.0134
pp608,cheek,285,trial8,bin_16,16,7.268
pp608,cheek,285,trial8,bin_17,17,6.9616
pp608,cheek,285,trial8,bin_18,18,7.5863
pp608,cheek,285,trial8,bin_19,19,15.8834
pp608,cheek,285,trial8,bin_20,20,15.1595
pp608,cheek,429,trial1,bin_0,0,8.8822
pp608,cheek,429,trial1,bin_1,1,4.8965
pp608,cheek,429,trial1,bin_2,2,4.4112
pp608,cheek,429,trial1,bin_3,3,3.5356
pp608,cheek,429,trial1,bin_4,4,5.0591
pp608,cheek,429,trial1,bin_5,5,6.2562
pp608,cheek,429,trial1,bin_6,6,4.9214
pp608,cheek,429,trial1,bin_7,7,5.1367
pp608,cheek,429,trial1,bin_8,8,3.4492
pp608,cheek,429,trial1,bin_9,9,3.4284
pp608,cheek,429,trial1,bin_10,10,4.3526
pp608,cheek,429,trial1,bin_11,11,5.175
pp608,cheek,429,trial1,bin_12,12,3.9845
pp608,cheek,429,trial1,bin_13,13,4.7587
pp608,cheek,429,trial1,bin_14,14,3.8252
pp608,cheek,429,trial1,bin_15,15,4.4235
pp608,cheek,429,trial1,bin_16,16,4.3054
pp608,cheek,429,trial1,bin_17,17,4.6619
pp608,cheek,429,trial1,bin_18,18,5.7642
pp608,cheek,429,trial1,bin_19,19,5.0579
pp608,cheek,429,trial1,bin_20,20,3.4065
pp608,cheek,429,trial2,bin_0,0,4.7609
pp608,cheek,429,trial2,bin_1,1,5.2267
pp608,cheek,429,trial2,bin_2,2,4.7283
pp608,cheek,429,trial2,bin_3,3,6.4122
pp608,cheek,429,trial2,bin_4,4,7.5586
pp608,cheek,429,trial2,bin_5,5,6.2997
pp608,cheek,429,trial2,bin_6,6,2.8432
pp608,cheek,429,trial2,bin_7,7,3.2004
pp608,cheek,429,trial2,bin_8,8,3.2438
pp608,cheek,429,trial2,bin_9,9,2.9007
pp608,cheek,429,trial2,bin_10,10,3.944
pp608,cheek,429,trial2,bin_11,11,3.2995
pp608,cheek,429,trial2,bin_12,12,4.7704
pp608,cheek,429,trial2,bin_13,13,5.2474
pp608,cheek,429,trial2,bin_14,14,5.891
pp608,cheek,429,trial2,bin_15,15,7.9242
pp608,cheek,429,trial2,bin_16,16,5.5781
pp608,cheek,429,trial2,bin_17,17,5.7636
pp608,cheek,429,trial2,bin_18,18,5.7124
pp608,cheek,429,trial2,bin_19,19,5.7374
pp608,cheek,429,trial2,bin_20,20,11.7512
pp608,cheek,429,trial3,bin_0,0,4.0891
pp608,cheek,429,trial3,bin_1,1,7.8686
pp608,cheek,429,trial3,bin_2,2,4.96
pp608,cheek,429,trial3,bin_3,3,3.4465
pp608,cheek,429,trial3,bin_4,4,8.3341
pp608,cheek,429,trial3,bin_5,5,4.7205
pp608,cheek,429,trial3,bin_6,6,3.1161
pp608,cheek,429,trial3,bin_7,7,4.3433
pp608,cheek,429,trial3,bin_8,8,4.4341
pp608,cheek,429,trial3,bin_9,9,3.8129
pp608,cheek,429,trial3,bin_10,10,4.4346
pp608,cheek,429,trial3,bin_11,11,4.7368
pp608,cheek,429,trial3,bin_12,12,5.5623
pp608,cheek,429,trial3,bin_13,13,8.4091
pp608,cheek,429,trial3,bin_14,14,6.276
pp608,cheek,429,trial3,bin_15,15,5.8342
pp608,cheek,429,trial3,bin_16,16,4.4749
pp608,cheek,429,trial3,bin_17,17,8.2812
pp608,cheek,429,trial3,bin_18,18,6.3217
pp608,cheek,429,trial3,bin_19,19,4.729
pp608,cheek,429,trial3,bin_20,20,5.6327
pp608,cheek,429,trial4,bin_0,0,6.4542
pp608,cheek,429,trial4,bin_1,1,5.6123
pp608,cheek,429,trial4,bin_2,2,7.8049
pp608,cheek,429,trial4,bin_3,3,4.7227
pp608,cheek,429,trial4,bin_4,4,5.0859
pp608,cheek,429,trial4,bin_5,5,5.3098
pp608,cheek,429,trial4,bin_6,6,7.5164
pp608,cheek,429,trial4,bin_7,7,4.413
pp608,cheek,429,trial4,bin_8,8,4.4092
pp608,cheek,429,trial4,bin_9,9,4.0065
pp608,cheek,429,trial4,bin_10,10,7.1147
pp608,cheek,429,trial4,bin_11,11,5.2689
pp608,cheek,429,trial4,bin_12,12,4.6824
pp608,cheek,429,trial4,bin_13,13,4.7953
pp608,cheek,429,trial4,bin_14,14,3.7182
pp608,cheek,429,trial4,bin_15,15,3.294
pp608,cheek,429,trial4,bin_16,16,4.3304
pp608,cheek,429,trial4,bin_17,17,3.8632
pp608,cheek,429,trial4,bin_18,18,3.9905
pp608,cheek,429,trial4,bin_19,19,11.7307
pp608,cheek,429,trial4,bin_20,20,9.3637
pp608,cheek,429,trial5,bin_0,0,7.8683
pp608,cheek,429,trial5,bin_1,1,8.1903
pp608,cheek,429,trial5,bin_2,2,7.5529
pp608,cheek,429,trial5,bin_3,3,14.0596
pp608,cheek,429,trial5,bin_4,4,6.5159
pp608,cheek,429,trial5,bin_5,5,3.0726
pp608,cheek,429,trial5,bin_6,6,4.8132
pp608,cheek,429,trial5,bin_7,7,5.4226
pp608,cheek,429,trial5,bin_8,8,4.7912
pp608,cheek,429,trial5,bin_9,9,4.9895
pp608,cheek,429,trial5,bin_10,10,2.8233
pp608,cheek,429,trial5,bin_11,11,3.6659
pp608,cheek,429,trial5,bin_12,12,4.3539
pp608,cheek,429,trial5,bin_13,13,3.7601
pp608,cheek,429,trial5,bin_14,14,3.9112
pp608,cheek,429,trial5,bin_15,15,3.9603
pp608,cheek,429,trial5,bin_16,16,2.9302
pp608,cheek,429,trial5,bin_17,17,5.0039
pp608,cheek,429,trial5,bin_18,18,2.3502
pp608,cheek,429,trial5,bin_19,19,3.1194
pp608,cheek,429,trial5,bin_20,20,3.2406
pp608,cheek,429,trial6,bin_0,0,3.2724
pp608,cheek,429,trial6,bin_1,1,4.5598
pp608,cheek,429,trial6,bin_2,2,4.5761
pp608,cheek,429,trial6,bin_3,3,4.3802
pp608,cheek,429,trial6,bin_4,4,4.6386
pp608,cheek,429,trial6,bin_5,5,5.5656
pp608,cheek,429,trial6,bin_6,6,12.8163
pp608,cheek,429,trial6,bin_7,7,9.8284
pp608,cheek,429,trial6,bin_8,8,3.9878
pp608,cheek,429,trial6,bin_9,9,23.3771
pp608,cheek,429,trial6,bin_10,10,8.5879
pp608,cheek,429,trial6,bin_11,11,5.6507
pp608,cheek,429,trial6,bin_12,12,4.9469
pp608,cheek,429,trial6,bin_13,13,4.6397
pp608,cheek,429,trial6,bin_14,14,9.4341
pp608,cheek,429,trial6,bin_15,15,4.9912
pp608,cheek,429,trial6,bin_16,16,4.8431
pp608,cheek,429,trial6,bin_17,17,6.363
pp608,cheek,429,trial6,bin_18,18,2.9737
pp608,cheek,429,trial6,bin_19,19,4.9846
pp608,cheek,429,trial6,bin_20,20,2.9811
pp608,cheek,429,trial7,bin_0,0,5.0685
pp608,cheek,429,trial7,bin_1,1,4.3266
pp608,cheek,429,trial7,bin_2,2,4.1721
pp608,cheek,429,trial7,bin_3,3,4.4314
pp608,cheek,429,trial7,bin_4,4,3.5502
pp608,cheek,429,trial7,bin_5,5,6.2758
pp608,cheek,429,trial7,bin_6,6,4.6017
pp608,cheek,429,trial7,bin_7,7,4.0491
pp608,cheek,429,trial7,bin_8,8,4.3537
pp608,cheek,429,trial7,bin_9,9,2.4123
pp608,cheek,429,trial7,bin_10,10,3.7058
pp608,cheek,429,trial7,bin_11,11,8.607
pp608,cheek,429,trial7,bin_12,12,4.6673
pp608,cheek,429,trial7,bin_13,13,2.8991
pp608,cheek,429,trial7,bin_14,14,3.469
pp608,cheek,429,trial7,bin_15,15,3.6507
pp608,cheek,429,trial7,bin_16,16,3.6248
pp608,cheek,429,trial7,bin_17,17,2.9913
pp608,cheek,429,trial7,bin_18,18,7.0793
pp608,cheek,429,trial7,bin_19,19,5.6768
pp608,cheek,429,trial7,bin_20,20,3.6567
pp608,cheek,429,trial8,bin_0,0,5.4905
pp608,cheek,429,trial8,bin_1,1,4.5091
pp608,cheek,429,trial8,bin_2,2,4.0649
pp608,cheek,429,trial8,bin_3,3,3.4586
pp608,cheek,429,trial8,bin_4,4,4.5045
pp608,cheek,429,trial8,bin_5,5,3.6301
pp608,cheek,429,trial8,bin_6,6,3.3768
pp608,cheek,429,trial8,bin_7,7,5.8432
pp608,cheek,429,trial8,bin_8,8,3.3719
pp608,cheek,429,trial8,bin_9,9,3.5396
pp608,cheek,429,trial8,bin_10,10,4.2793
pp608,cheek,429,trial8,bin_11,11,2.7979
pp608,cheek,429,trial8,bin_12,12,3.699
pp608,cheek,429,trial8,bin_13,13,4.4543
pp608,cheek,429,trial8,bin_14,14,3.4685
pp608,cheek,429,trial8,bin_15,15,2.8316
pp608,cheek,429,trial8,bin_16,16,3.2136
pp608,cheek,429,trial8,bin_17,17,4.852
pp608,cheek,429,trial8,bin_18,18,4.5431
pp608,cheek,429,trial8,bin_19,19,3.2317
pp608,cheek,429,trial8,bin_20,20,3.4188
pp608,cheek,673,trial1,bin_0,0,4.6597
pp608,cheek,673,trial1,bin_1,1,5.4751
pp608,cheek,673,trial1,bin_2,2,3.1403
pp608,cheek,673,trial1,bin_3,3,5.5812
pp608,cheek,673,trial1,bin_4,4,12.609
pp608,cheek,673,trial1,bin_5,5,9.89
pp608,cheek,673,trial1,bin_6,6,14.3167
pp608,cheek,673,trial1,bin_7,7,12.6894
pp608,cheek,673,trial1,bin_8,8,8.0919
pp608,cheek,673,trial1,bin_9,9,10.0079
pp608,cheek,673,trial1,bin_10,10,12.8794
pp608,cheek,673,trial1,bin_11,11,5.9542
pp608,cheek,673,trial1,bin_12,12,6.1701
pp608,cheek,673,trial1,bin_13,13,7.5645
pp608,cheek,673,trial1,bin_14,14,4.5578
pp608,cheek,673,trial1,bin_15,15,5.2725
pp608,cheek,673,trial1,bin_16,16,5.8932
pp608,cheek,673,trial1,bin_17,17,5.4801
pp608,cheek,673,trial1,bin_18,18,4.4362
pp608,cheek,673,trial1,bin_19,19,6.0087
pp608,cheek,673,trial1,bin_20,20,4.9778
pp608,cheek,673,trial2,bin_0,0,11.6948
pp608,cheek,673,trial2,bin_1,1,7.9613
pp608,cheek,673,trial2,bin_2,2,5.8332
pp608,cheek,673,trial2,bin_3,3,7.6839
pp608,cheek,673,trial2,bin_4,4,7.1822
pp608,cheek,673,trial2,bin_5,5,6.315
pp608,cheek,673,trial2,bin_6,6,11.2689
pp608,cheek,673,trial2,bin_7,7,4.6421
pp608,cheek,673,trial2,bin_8,8,3.7573
pp608,cheek,673,trial2,bin_9,9,7.6963
pp608,cheek,673,trial2,bin_10,10,6.2455
pp608,cheek,673,trial2,bin_11,11,6.5424
pp608,cheek,673,trial2,bin_12,12,6.36
pp608,cheek,673,trial2,bin_13,13,4.5546
pp608,cheek,673,trial2,bin_14,14,3.3721
pp608,cheek,673,trial2,bin_15,15,9.9821
pp608,cheek,673,trial2,bin_16,16,7.9158
pp608,cheek,673,trial2,bin_17,17,8.4494
pp608,cheek,673,trial2,bin_18,18,5.9034
pp608,cheek,673,trial2,bin_19,19,8.2647
pp608,cheek,673,trial2,bin_20,20,6.5812
pp608,cheek,673,trial3,bin_0,0,5.1679
pp608,cheek,673,trial3,bin_1,1,3.9148
pp608,cheek,673,trial3,bin_2,2,8.0072
pp608,cheek,673,trial3,bin_3,3,4.6087
pp608,cheek,673,trial3,bin_4,4,4.1164
pp608,cheek,673,trial3,bin_5,5,5.6904
pp608,cheek,673,trial3,bin_6,6,4.4741
pp608,cheek,673,trial3,bin_7,7,5.603
pp608,cheek,673,trial3,bin_8,8,3.7198
pp608,cheek,673,trial3,bin_9,9,4.0315
pp608,cheek,673,trial3,bin_10,10,4.429
pp608,cheek,673,trial3,bin_11,11,4.4856
pp608,cheek,673,trial3,bin_12,12,3.9963
pp608,cheek,673,trial3,bin_13,13,3.9045
pp608,cheek,673,trial3,bin_14,14,3.7446
pp608,cheek,673,trial3,bin_15,15,2.7137
pp608,cheek,673,trial3,bin_16,16,3.1307
pp608,cheek,673,trial3,bin_17,17,3.2387
pp608,cheek,673,trial3,bin_18,18,3.5867
pp608,cheek,673,trial3,bin_19,19,4.5472
pp608,cheek,673,trial3,bin_20,20,7.7497
pp608,cheek,673,trial4,bin_0,0,4.3073
pp608,cheek,673,trial4,bin_1,1,3.8753
pp608,cheek,673,trial4,bin_2,2,3.1423
pp608,cheek,673,trial4,bin_3,3,5.623
pp608,cheek,673,trial4,bin_4,4,3.7396
pp608,cheek,673,trial4,bin_5,5,5.9636
pp608,cheek,673,trial4,bin_6,6,6.5984
pp608,cheek,673,trial4,bin_7,7,6.5026
pp608,cheek,673,trial4,bin_8,8,7.3571
pp608,cheek,673,trial4,bin_9,9,4.7885
pp608,cheek,673,trial4,bin_10,10,4.1565
pp608,cheek,673,trial4,bin_11,11,3.4428
pp608,cheek,673,trial4,bin_12,12,4.3328
pp608,cheek,673,trial4,bin_13,13,7.6634
pp608,cheek,673,trial4,bin_14,14,6.315
pp608,cheek,673,trial4,bin_15,15,4.6715
pp608,cheek,673,trial4,bin_16,16,4.4489
pp608,cheek,673,trial4,bin_17,17,4.6275
pp608,cheek,673,trial4,bin_18,18,3.9402
pp608,cheek,673,trial4,bin_19,19,4.965
pp608,cheek,673,trial4,bin_20,20,6.4659
pp608,cheek,673,trial5,bin_0,0,6.4953
pp608,cheek,673,trial5,bin_1,1,9.179
pp608,cheek,673,trial5,bin_2,2,18.8348
pp608,cheek,673,trial5,bin_3,3,10.8541
pp608,cheek,673,trial5,bin_4,4,8.1311
pp608,cheek,673,trial5,bin_5,5,7.776
pp608,cheek,673,trial5,bin_6,6,11.6712
pp608,cheek,673,trial5,bin_7,7,7.8063
pp608,cheek,673,trial5,bin_8,8,9.7905
pp608,cheek,673,trial5,bin_9,9,7.315
pp608,cheek,673,trial5,bin_10,10,10.223
pp608,cheek,673,trial5,bin_11,11,15.8954
pp608,cheek,673,trial5,bin_12,12,9.6397
pp608,cheek,673,trial5,bin_13,13,6.2595
pp608,cheek,673,trial5,bin_14,14,5.0727
pp608,cheek,673,trial5,bin_15,15,7.3717
pp608,cheek,673,trial5,bin_16,16,5.1733
pp608,cheek,673,trial5,bin_17,17,6.2585
pp608,cheek,673,trial5,bin_18,18,6.8726
pp608,cheek,673,trial5,bin_19,19,2.4832
pp608,cheek,673,trial5,bin_20,20,5.925
pp608,cheek,673,trial6,bin_0,0,9.3184
pp608,cheek,673,trial6,bin_1,1,4.8922
pp608,cheek,673,trial6,bin_2,2,3.4589
pp608,cheek,673,trial6,bin_3,3,4.2382
pp608,cheek,673,trial6,bin_4,4,3.1174
pp608,cheek,673,trial6,bin_5,5,6.5534
pp608,cheek,673,trial6,bin_6,6,3.5087
pp608,cheek,673,trial6,bin_7,7,2.8708
pp608,cheek,673,trial6,bin_8,8,2.8864
pp608,cheek,673,trial6,bin_9,9,2.9161
pp608,cheek,673,trial6,bin_10,10,4.6437
pp608,cheek,673,trial6,bin_11,11,3.8284
pp608,cheek,673,trial6,bin_12,12,4.7043
pp608,cheek,673,trial6,bin_13,13,5.1691
pp608,cheek,673,trial6,bin_14,14,9.7589
pp608,cheek,673,trial6,bin_15,15,13.1316
pp608,cheek,673,trial6,bin_16,16,6.726
pp608,cheek,673,trial6,bin_17,17,6.3032
pp608,cheek,673,trial6,bin_18,18,9.1797
pp608,cheek,673,trial6,bin_19,19,9.2189
pp608,cheek,673,trial6,bin_20,20,10.4829
pp608,cheek,673,trial7,bin_0,0,8.4894
pp608,cheek,673,trial7,bin_1,1,8.1378
pp608,cheek,673,trial7,bin_2,2,4.9037
pp608,cheek,673,trial7,bin_3,3,4.4418
pp608,cheek,673,trial7,bin_4,4,5.4487
pp608,cheek,673,trial7,bin_5,5,4.4837
pp608,cheek,673,trial7,bin_6,6,3.825
pp608,cheek,673,trial7,bin_7,7,3.8451
pp608,cheek,673,trial7,bin_8,8,4.9868
pp608,cheek,673,trial7,bin_9,9,8.5069
pp608,cheek,673,trial7,bin_10,10,15.7683
pp608,cheek,673,trial7,bin_11,11,8.2101
pp608,cheek,673,trial7,bin_12,12,6.4713
pp608,cheek,673,trial7,bin_13,13,7.596
pp608,cheek,673,trial7,bin_14,14,8.8089
pp608,cheek,673,trial7,bin_15,15,9.8156
pp608,cheek,673,trial7,bin_16,16,8.8377
pp608,cheek,673,trial7,bin_17,17,8.1084
pp608,cheek,673,trial7,bin_18,18,5.5962
pp608,cheek,673,trial7,bin_19,19,8.5208
pp608,cheek,673,trial7,bin_20,20,5.5395
pp608,cheek,673,trial8,bin_0,0,6.1115
pp608,cheek,673,trial8,bin_1,1,5.4342
pp608,cheek,673,trial8,bin_2,2,6.4961
pp608,cheek,673,trial8,bin_3,3,5.5491
pp608,cheek,673,trial8,bin_4,4,6.7586
pp608,cheek,673,trial8,bin_5,5,6.3627
pp608,cheek,673,trial8,bin_6,6,4.4213
pp608,cheek,673,trial8,bin_7,7,4.8684
pp608,cheek,673,trial8,bin_8,8,6.8519
pp608,cheek,673,trial8,bin_9,9,5.3118
pp608,cheek,673,trial8,bin_10,10,7.9194
pp608,cheek,673,trial8,bin_11,11,4.4902
pp608,cheek,673,trial8,bin_12,12,4.8933
pp608,cheek,673,trial8,bin_13,13,4.3472
pp608,cheek,673,trial8,bin_14,14,3.5266
pp608,cheek,673,trial8,bin_15,15,4.769
pp608,cheek,673,trial8,bin_16,16,4.7976
pp608,cheek,673,trial8,bin_17,17,5.3209
pp608,cheek,673,trial8,bin_18,18,3.4854
pp608,cheek,673,trial8,bin_19,19,2.6678
pp608,cheek,673,trial8,bin_20,20,3.6684
pp608,cheek,913,trial1,bin_0,0,6.0196
pp608,cheek,913,trial1,bin_1,1,6.7147
pp608,cheek,913,trial1,bin_2,2,5.4799
pp608,cheek,913,trial1,bin_3,3,5.2568
pp608,cheek,913,trial1,bin_4,4,6.1243
pp608,cheek,913,trial1,bin_5,5,15.1014
pp608,cheek,913,trial1,bin_6,6,9.2914
pp608,cheek,913,trial1,bin_7,7,5.4426
pp608,cheek,913,trial1,bin_8,8,5.7102
pp608,cheek,913,trial1,bin_9,9,8.3853
pp608,cheek,913,trial1,bin_10,10,11.7515
pp608,cheek,913,trial1,bin_11,11,12.3584
pp608,cheek,913,trial1,bin_12,12,8.1295
pp608,cheek,913,trial1,bin_13,13,15.267
pp608,cheek,913,trial1,bin_14,14,11.3183
pp608,cheek,913,trial1,bin_15,15,6.1856
pp608,cheek,913,trial1,bin_16,16,12.4961
pp608,cheek,913,trial1,bin_17,17,13.4019
pp608,cheek,913,trial1,bin_18,18,5.4197
pp608,cheek,913,trial1,bin_19,19,7.0146
pp608,cheek,913,trial1,bin_20,20,7.4745
pp608,cheek,913,trial2,bin_0,0,4.5705
pp608,cheek,913,trial2,bin_1,1,5.2274
pp608,cheek,913,trial2,bin_2,2,5.5371
pp608,cheek,913,trial2,bin_3,3,5.5102
pp608,cheek,913,trial2,bin_4,4,5.0416
pp608,cheek,913,trial2,bin_5,5,4.405
pp608,cheek,913,trial2,bin_6,6,2.7873
pp608,cheek,913,trial2,bin_7,7,3.5719
pp608,cheek,913,trial2,bin_8,8,4.9463
pp608,cheek,913,trial2,bin_9,9,6.8218
pp608,cheek,913,trial2,bin_10,10,5.8386
pp608,cheek,913,trial2,bin_11,11,4.6244
pp608,cheek,913,trial2,bin_12,12,5.1472
pp608,cheek,913,trial2,bin_13,13,5.08
pp608,cheek,913,trial2,bin_14,14,11.2159
pp608,cheek,913,trial2,bin_15,15,7.8743
pp608,cheek,913,trial2,bin_16,16,6.5633
pp608,cheek,913,trial2,bin_17,17,9.515
pp608,cheek,913,trial2,bin_18,18,7.8934
pp608,cheek,913,trial2,bin_19,19,6.5715
pp608,cheek,913,trial2,bin_20,20,5.047
pp608,cheek,913,trial3,bin_0,0,17.0461
pp608,cheek,913,trial3,bin_1,1,22.7345
pp608,cheek,913,trial3,bin_2,2,14.1399
pp608,cheek,913,trial3,bin_3,3,10.0301
pp608,cheek,913,trial3,bin_4,4,9.9253
pp608,cheek,913,trial3,bin_5,5,9.4679
pp608,cheek,913,trial3,bin_6,6,36.3152
pp608,cheek,913,trial3,bin_7,7,43.8887
pp608,cheek,913,trial3,bin_8,8,19.8449
pp608,cheek,913,trial3,bin_9,9,19.2068
pp608,cheek,913,trial3,bin_10,10,10.9121
pp608,cheek,913,trial3,bin_11,11,8.2121
pp608,cheek,913,trial3,bin_12,12,11.9024
pp608,cheek,913,trial3,bin_13,13,12.8888
pp608,cheek,913,trial3,bin_14,14,8.2759
pp608,cheek,913,trial3,bin_15,15,9.9257
pp608,cheek,913,trial3,bin_16,16,11.4401
pp608,cheek,913,trial3,bin_17,17,10.0153
pp608,cheek,913,trial3,bin_18,18,10.4236
pp608,cheek,913,trial3,bin_19,19,5.0753
pp608,cheek,913,trial3,bin_20,20,12.0232
pp608,cheek,913,trial4,bin_0,0,9.6897
pp608,cheek,913,trial4,bin_1,1,5.7664
pp608,cheek,913,trial4,bin_2,2,10.3421
pp608,cheek,913,trial4,bin_3,3,4.764
pp608,cheek,913,trial4,bin_4,4,4.0925
pp608,cheek,913,trial4,bin_5,5,3.7184
pp608,cheek,913,trial4,bin_6,6,7.4484
pp608,cheek,913,trial4,bin_7,7,7.811
pp608,cheek,913,trial4,bin_8,8,7.1955
pp608,cheek,913,trial4,bin_9,9,5.9574
pp608,cheek,913,trial4,bin_10,10,5.0391
pp608,cheek,913,trial4,bin_11,11,3.3701
pp608,cheek,913,trial4,bin_12,12,8.1101
pp608,cheek,913,trial4,bin_13,13,13.7624
pp608,cheek,913,trial4,bin_14,14,31.3238
pp608,cheek,913,trial4,bin_15,15,32.3394
pp608,cheek,913,trial4,bin_16,16,14.5196
pp608,cheek,913,trial4,bin_17,17,8.4894
pp608,cheek,913,trial4,bin_18,18,8.0214
pp608,cheek,913,trial4,bin_19,19,7.5556
pp608,cheek,913,trial4,bin_20,20,5.6262
pp608,cheek,913,trial5,bin_0,0,5.9922
pp608,cheek,913,trial5,bin_1,1,4.203
pp608,cheek,913,trial5,bin_2,2,5.9288
pp608,cheek,913,trial5,bin_3,3,6.7559
pp608,cheek,913,trial5,bin_4,4,6.8583
pp608,cheek,913,trial5,bin_5,5,7.4505
pp608,cheek,913,trial5,bin_6,6,4.1188
pp608,cheek,913,trial5,bin_7,7,5.4118
pp608,cheek,913,trial5,bin_8,8,6.4415
pp608,cheek,913,trial5,bin_9,9,3.3271
pp608,cheek,913,trial5,bin_10,10,6.5826
pp608,cheek,913,trial5,bin_11,11,5.7086
pp608,cheek,913,trial5,bin_12,12,9.5421
pp608,cheek,913,trial5,bin_13,13,4.8776
pp608,cheek,913,trial5,bin_14,14,7.5955
pp608,cheek,913,trial5,bin_15,15,12.7564
pp608,cheek,913,trial5,bin_16,16,6.8809
pp608,cheek,913,trial5,bin_17,17,9.4839
pp608,cheek,913,trial5,bin_18,18,4.0768
pp608,cheek,913,trial5,bin_19,19,8.0357
pp608,cheek,913,trial5,bin_20,20,14.3998
pp608,cheek,913,trial6,bin_0,0,10.0245
pp608,cheek,913,trial6,bin_1,1,3.7213
pp608,cheek,913,trial6,bin_2,2,5.1522
pp608,cheek,913,trial6,bin_3,3,5.9103
pp608,cheek,913,trial6,bin_4,4,4.8463
pp608,cheek,913,trial6,bin_5,5,5.5717
pp608,cheek,913,trial6,bin_6,6,3.6883
pp608,cheek,913,trial6,bin_7,7,4.8292
pp608,cheek,913,trial6,bin_8,8,4.8995
pp608,cheek,913,trial6,bin_9,9,6.0302
pp608,cheek,913,trial6,bin_10,10,5.4913
pp608,cheek,913,trial6,bin_11,11,4.5881
pp608,cheek,913,trial6,bin_12,12,5.2192
pp608,cheek,913,trial6,bin_13,13,3.6523
pp608,cheek,913,trial6,bin_14,14,3.4139
pp608,cheek,913,trial6,bin_15,15,3.542
pp608,cheek,913,trial6,bin_16,16,5.5573
pp608,cheek,913,trial6,bin_17,17,3.1413
pp608,cheek,913,trial6,bin_18,18,4.9062
pp608,cheek,913,trial6,bin_19,19,5.4285
pp608,cheek,913,trial6,bin_20,20,10.9272
pp608,cheek,913,trial7,bin_0,0,4.635
pp608,cheek,913,trial7,bin_1,1,5.2988
pp608,cheek,913,trial7,bin_2,2,4.4546
pp608,cheek,913,trial7,bin_3,3,4.292
pp608,cheek,913,trial7,bin_4,4,6.6779
pp608,cheek,913,trial7,bin_5,5,10.9257
pp608,cheek,913,trial7,bin_6,6,18.7539
pp608,cheek,913,trial7,bin_7,7,21.1517
pp608,cheek,913,trial7,bin_8,8,8.169
pp608,cheek,913,trial7,bin_9,9,5.3342
pp608,cheek,913,trial7,bin_10,10,4.5979
pp608,cheek,913,trial7,bin_11,11,9.2834
pp608,cheek,913,trial7,bin_12,12,7.824
pp608,cheek,913,trial7,bin_13,13,19.9863
pp608,cheek,913,trial7,bin_14,14,15.4961
pp608,cheek,913,trial7,bin_15,15,10.5131
pp608,cheek,913,trial7,bin_16,16,6.9868
pp608,cheek,913,trial7,bin_17,17,6.9164
pp608,cheek,913,trial7,bin_18,18,4.7197
pp608,cheek,913,trial7,bin_19,19,3.8153
pp608,cheek,913,trial7,bin_20,20,4.4623
pp608,cheek,913,trial8,bin_0,0,6.2037
pp608,cheek,913,trial8,bin_1,1,5.4441
pp608,cheek,913,trial8,bin_2,2,7.7902
pp608,cheek,913,trial8,bin_3,3,4.9956
pp608,cheek,913,trial8,bin_4,4,3.8463
pp608,cheek,913,trial8,bin_5,5,14.7655
pp608,cheek,913,trial8,bin_6,6,8.8503
pp608,cheek,913,trial8,bin_7,7,5.2604
pp608,cheek,913,trial8,bin_8,8,8.0822
pp608,cheek,913,trial8,bin_9,9,16.0969
pp608,cheek,913,trial8,bin_10,10,7.8422
pp608,cheek,913,trial8,bin_11,11,5.7241
pp608,cheek,913,trial8,bin_12,12,4.0083
pp608,cheek,913,trial8,bin_13,13,8.3929
pp608,cheek,913,trial8,bin_14,14,7.2971
pp608,cheek,913,trial8,bin_15,15,6.1461
pp608,cheek,913,trial8,bin_16,16,6.1702
pp608,cheek,913,trial8,bin_17,17,4.6146
pp608,cheek,913,trial8,bin_18,18,5.9823
pp608,cheek,913,trial8,bin_19,19,10.2543
pp608,cheek,913,trial8,bin_20,20,10.273
pp609,brow,285,trial1,bin_0,0,5.9487
pp609,brow,285,trial1,bin_1,1,6.6303
pp609,brow,285,trial1,bin_2,2,5.7365
pp609,brow,285,trial1,bin_3,3,7.0798
pp609,brow,285,trial1,bin_4,4,5.2665
pp609,brow,285,trial1,bin_5,5,5.3581
pp609,brow,285,trial1,bin_6,6,5.9436
pp609,brow,285,trial1,bin_7,7,5.4979
pp609,brow,285,trial1,bin_8,8,5.165
pp609,brow,285,trial1,bin_9,9,6.1433
pp609,brow,285,trial1,bin_10,10,6.0665
pp609,brow,285,trial1,bin_11,11,6.8734
pp609,brow,285,trial1,bin_12,12,7.372
pp609,brow,285,trial1,bin_13,13,7.7316
pp609,brow,285,trial1,bin_14,14,9.3993
pp609,brow,285,trial1,bin_15,15,5.9022
pp609,brow,285,trial1,bin_16,16,7.14
pp609,brow,285,trial1,bin_17,17,7.2408
pp609,brow,285,trial1,bin_18,18,6.3614
